tradeTime,openPrice,highPrice,lowPrice,lastPrice,priceChange,percentChange,volume,openInterest,raw
06/24/2025,642.00,642.00,623.50,633.25,-53.75,-7.82%,"9,236","32,432","{'tradeTime': '2025-06-24', 'openPrice': 642, 'highPrice': 642, 'lowPrice': 623.5, 'lastPrice': 633.25, 'priceChange': -53.75, 'percentChange': -0.078238719068, 'volume': 9236, 'openInterest': 32432}"
06/23/2025,728.25,728.25,645.00,687.00,-5.75,-0.83%,"6,770","29,770","{'tradeTime': '2025-06-23', 'openPrice': 728.25, 'highPrice': 728.25, 'lowPrice': 645, 'lastPrice': 687, 'priceChange': -5.75, 'percentChange': -0.008300252616, 'volume': 6770, 'openInterest': 29770}"
06/20/2025,704.00,704.00,685.50,692.75,-17.75,-2.50%,"6,143","29,427","{'tradeTime': '2025-06-20', 'openPrice': 704, 'highPrice': 704, 'lowPrice': 685.5, 'lastPrice': 692.75, 'priceChange': -17.75, 'percentChange': -0.024982406756, 'volume': 6143, 'openInterest': 29427}"
06/19/2025,691.00,711.00,684.50,710.50,+31.50,+4.64%,"4,235","28,393","{'tradeTime': '2025-06-19', 'openPrice': 691, 'highPrice': 711, 'lowPrice': 684.5, 'lastPrice': 710.5, 'priceChange': 31.5, 'percentChange': 0.046391752577, 'volume': 4235, 'openInterest': 28393}"
06/18/2025,682.75,694.00,673.25,679.00,+4.75,+0.70%,"9,225","27,949","{'tradeTime': '2025-06-18', 'openPrice': 682.75, 'highPrice': 694, 'lowPrice': 673.25, 'lastPrice': 679, 'priceChange': 4.75, 'percentChange': 0.007044864664, 'volume': 9225, 'openInterest': 27949}"
06/17/2025,663.25,685.50,657.75,674.25,+24.50,+3.77%,"10,108","27,756","{'tradeTime': '2025-06-17', 'openPrice': 663.25, 'highPrice': 685.5, 'lowPrice': 657.75, 'lastPrice': 674.25, 'priceChange': 24.5, 'percentChange': 0.037706810312, 'volume': 10108, 'openInterest': 27756}"
06/16/2025,691.25,694.00,643.00,649.75,-4.50,-0.69%,"13,866","26,699","{'tradeTime': '2025-06-16', 'openPrice': 691.25, 'highPrice': 694, 'lowPrice': 643, 'lastPrice': 649.75, 'priceChange': -4.5, 'percentChange': -0.0068781047, 'volume': 13866, 'openInterest': 26699}"
06/13/2025,636.50,672.50,636.50,654.25,+25.25,+4.01%,"18,336","24,895","{'tradeTime': '2025-06-13', 'openPrice': 636.5, 'highPrice': 672.5, 'lowPrice': 636.5, 'lastPrice': 654.25, 'priceChange': 25.25, 'percentChange': 0.040143084261, 'volume': 18336, 'openInterest': 24895}"
06/12/2025,628.00,632.00,624.00,629.00,+7.00,+1.13%,"3,419","23,956","{'tradeTime': '2025-06-12', 'openPrice': 628, 'highPrice': 632, 'lowPrice': 624, 'lastPrice': 629, 'priceChange': 7, 'percentChange': 0.011254019293, 'volume': 3419, 'openInterest': 23956}"
06/11/2025,612.50,631.50,610.50,622.00,+1.25,+0.20%,"10,167","24,614","{'tradeTime': '2025-06-11', 'openPrice': 612.5, 'highPrice': 631.5, 'lowPrice': 610.5, 'lastPrice': 622, 'priceChange': 1.25, 'percentChange': 0.002013693113, 'volume': 10167, 'openInterest': 24614}"
06/10/2025,616.75,620.75,612.00,620.75,+5.25,+0.85%,"2,971","21,234","{'tradeTime': '2025-06-10', 'openPrice': 616.75, 'highPrice': 620.75, 'lowPrice': 612, 'lastPrice': 620.75, 'priceChange': 5.25, 'percentChange': 0.00852965069, 'volume': 2971, 'openInterest': 21234}"
06/09/2025,611.50,616.00,610.00,615.50,+4.75,+0.78%,"2,093","20,603","{'tradeTime': '2025-06-09', 'openPrice': 611.5, 'highPrice': 616, 'lowPrice': 610, 'lastPrice': 615.5, 'priceChange': 4.75, 'percentChange': 0.007777322964, 'volume': 2093, 'openInterest': 20603}"
06/06/2025,605.75,613.00,602.50,610.75,+2.50,+0.41%,"1,788","20,532","{'tradeTime': '2025-06-06', 'openPrice': 605.75, 'highPrice': 613, 'lowPrice': 602.5, 'lastPrice': 610.75, 'priceChange': 2.5, 'percentChange': 0.004110152076, 'volume': 1788, 'openInterest': 20532}"
06/05/2025,603.25,608.75,601.25,608.25,+8.25,+1.38%,"2,930","20,509","{'tradeTime': '2025-06-05', 'openPrice': 603.25, 'highPrice': 608.75, 'lowPrice': 601.25, 'lastPrice': 608.25, 'priceChange': 8.25, 'percentChange': 0.01375, 'volume': 2930, 'openInterest': 20509}"
06/04/2025,606.50,608.75,598.75,600.00,-8.00,-1.32%,"2,718","20,337","{'tradeTime': '2025-06-04', 'openPrice': 606.5, 'highPrice': 608.75, 'lowPrice': 598.75, 'lastPrice': 600, 'priceChange': -8, 'percentChange': -0.013157894737, 'volume': 2718, 'openInterest': 20337}"
06/03/2025,599.25,610.25,599.00,608.00,+9.50,+1.59%,"2,172","20,070","{'tradeTime': '2025-06-03', 'openPrice': 599.25, 'highPrice': 610.25, 'lowPrice': 599, 'lastPrice': 608, 'priceChange': 9.5, 'percentChange': 0.015873015873, 'volume': 2172, 'openInterest': 20070}"
06/02/2025,588.50,604.00,588.50,598.50,+13.75,+2.35%,"2,453","19,537","{'tradeTime': '2025-06-02', 'openPrice': 588.5, 'highPrice': 604, 'lowPrice': 588.5, 'lastPrice': 598.5, 'priceChange': 13.75, 'percentChange': 0.02351432236, 'volume': 2453, 'openInterest': 19537}"
05/30/2025,589.00,596.00,581.75,584.75,-7.75,-1.31%,"2,321","19,446","{'tradeTime': '2025-05-30', 'openPrice': 589, 'highPrice': 596, 'lowPrice': 581.75, 'lastPrice': 584.75, 'priceChange': -7.75, 'percentChange': -0.013080168776, 'volume': 2321, 'openInterest': 19446}"
05/29/2025,603.50,607.25,590.25,592.50,-9.00,-1.50%,"2,185","19,131","{'tradeTime': '2025-05-29', 'openPrice': 603.5, 'highPrice': 607.25, 'lowPrice': 590.25, 'lastPrice': 592.5, 'priceChange': -9, 'percentChange': -0.014962593516, 'volume': 2185, 'openInterest': 19131}"
05/28/2025,597.75,604.25,595.50,601.50,+9.00,+1.52%,"1,348","19,495","{'tradeTime': '2025-05-28', 'openPrice': 597.75, 'highPrice': 604.25, 'lowPrice': 595.5, 'lastPrice': 601.5, 'priceChange': 9, 'percentChange': 0.015189873418, 'volume': 1348, 'openInterest': 19495}"
05/27/2025,600.75,600.75,591.75,592.50,-6.00,-1.00%,"1,441","19,266","{'tradeTime': '2025-05-27', 'openPrice': 600.75, 'highPrice': 600.75, 'lowPrice': 591.75, 'lastPrice': 592.5, 'priceChange': -6, 'percentChange': -0.010025062657, 'volume': 1441, 'openInterest': 19266}"
05/26/2025,604.00,604.00,597.25,598.50,-2.75,-0.46%,109,"19,085","{'tradeTime': '2025-05-26', 'openPrice': 604, 'highPrice': 604, 'lowPrice': 597.25, 'lastPrice': 598.5, 'priceChange': -2.75, 'percentChange': -0.004573804574, 'volume': 109, 'openInterest': 19085}"
05/23/2025,596.50,601.75,591.00,601.25,+3.50,+0.59%,817,"19,167","{'tradeTime': '2025-05-23', 'openPrice': 596.5, 'highPrice': 601.75, 'lowPrice': 591, 'lastPrice': 601.25, 'priceChange': 3.5, 'percentChange': 0.005855290673, 'volume': 817, 'openInterest': 19167}"
05/22/2025,601.75,601.75,593.25,597.75,-4.25,-0.71%,"2,262","19,110","{'tradeTime': '2025-05-22', 'openPrice': 601.75, 'highPrice': 601.75, 'lowPrice': 593.25, 'lastPrice': 597.75, 'priceChange': -4.25, 'percentChange': -0.007059800664, 'volume': 2262, 'openInterest': 19110}"
05/21/2025,611.25,611.25,600.50,602.00,+0.75,+0.12%,"3,056","18,940","{'tradeTime': '2025-05-21', 'openPrice': 611.25, 'highPrice': 611.25, 'lowPrice': 600.5, 'lastPrice': 602, 'priceChange': 0.75, 'percentChange': 0.001247401247, 'volume': 3056, 'openInterest': 18940}"
05/20/2025,600.50,604.50,600.00,601.25,-2.50,-0.41%,"2,862","18,676","{'tradeTime': '2025-05-20', 'openPrice': 600.5, 'highPrice': 604.5, 'lowPrice': 600, 'lastPrice': 601.25, 'priceChange': -2.5, 'percentChange': -0.004140786749, 'volume': 2862, 'openInterest': 18676}"
05/19/2025,603.25,606.50,600.25,603.75,-1.25,-0.21%,854,"18,561","{'tradeTime': '2025-05-19', 'openPrice': 603.25, 'highPrice': 606.5, 'lowPrice': 600.25, 'lastPrice': 603.75, 'priceChange': -1.25, 'percentChange': -0.002066115702, 'volume': 854, 'openInterest': 18561}"
05/16/2025,606.75,607.75,602.25,605.00,-0.75,-0.12%,"1,079","18,515","{'tradeTime': '2025-05-16', 'openPrice': 606.75, 'highPrice': 607.75, 'lowPrice': 602.25, 'lastPrice': 605, 'priceChange': -0.75, 'percentChange': -0.001238134544, 'volume': 1079, 'openInterest': 18515}"
05/15/2025,610.75,612.25,601.25,605.75,-10.50,-1.70%,"2,580","18,426","{'tradeTime': '2025-05-15', 'openPrice': 610.75, 'highPrice': 612.25, 'lowPrice': 601.25, 'lastPrice': 605.75, 'priceChange': -10.5, 'percentChange': -0.017038539554, 'volume': 2580, 'openInterest': 18426}"
05/14/2025,616.25,618.75,613.25,616.25,+1.00,+0.16%,"2,004","18,046","{'tradeTime': '2025-05-14', 'openPrice': 616.25, 'highPrice': 618.75, 'lowPrice': 613.25, 'lastPrice': 616.25, 'priceChange': 1, 'percentChange': 0.001625355547, 'volume': 2004, 'openInterest': 18046}"
05/13/2025,605.50,619.00,605.50,615.25,+9.00,+1.48%,"3,072","18,469","{'tradeTime': '2025-05-13', 'openPrice': 605.5, 'highPrice': 619, 'lowPrice': 605.5, 'lastPrice': 615.25, 'priceChange': 9, 'percentChange': 0.014845360825, 'volume': 3072, 'openInterest': 18469}"
05/12/2025,599.50,612.50,599.50,606.25,+11.25,+1.89%,"3,249","18,698","{'tradeTime': '2025-05-12', 'openPrice': 599.5, 'highPrice': 612.5, 'lowPrice': 599.5, 'lastPrice': 606.25, 'priceChange': 11.25, 'percentChange': 0.018907563025, 'volume': 3249, 'openInterest': 18698}"
05/09/2025,590.25,599.25,590.25,595.00,+6.00,+1.02%,"2,495","19,021","{'tradeTime': '2025-05-09', 'openPrice': 590.25, 'highPrice': 599.25, 'lowPrice': 590.25, 'lastPrice': 595, 'priceChange': 6, 'percentChange': 0.010186757216, 'volume': 2495, 'openInterest': 19021}"
05/08/2025,580.00,592.25,579.00,589.00,+9.50,+1.64%,"1,744","19,053","{'tradeTime': '2025-05-08', 'openPrice': 580, 'highPrice': 592.25, 'lowPrice': 579, 'lastPrice': 589, 'priceChange': 9.5, 'percentChange': 0.016393442623, 'volume': 1744, 'openInterest': 19053}"
05/07/2025,590.25,591.25,576.75,579.50,-10.25,-1.74%,"2,086","18,859","{'tradeTime': '2025-05-07', 'openPrice': 590.25, 'highPrice': 591.25, 'lowPrice': 576.75, 'lastPrice': 579.5, 'priceChange': -10.25, 'percentChange': -0.017380245867, 'volume': 2086, 'openInterest': 18859}"
05/06/2025,580.25,589.75,580.25,589.75,+17.75,+3.10%,"1,089","18,554","{'tradeTime': '2025-05-06', 'openPrice': 580.25, 'highPrice': 589.75, 'lowPrice': 580.25, 'lastPrice': 589.75, 'priceChange': 17.75, 'percentChange': 0.031031468531, 'volume': 1089, 'openInterest': 18554}"
05/05/2025,569.75,577.75,566.25,572.00,-7.25,-1.25%,692,"18,846","{'tradeTime': '2025-05-05', 'openPrice': 569.75, 'highPrice': 577.75, 'lowPrice': 566.25, 'lastPrice': 572, 'priceChange': -7.25, 'percentChange': -0.012516184722, 'volume': 692, 'openInterest': 18846}"
05/02/2025,586.00,587.50,577.75,579.25,-3.00,-0.52%,"2,083","18,933","{'tradeTime': '2025-05-02', 'openPrice': 586, 'highPrice': 587.5, 'lowPrice': 577.75, 'lastPrice': 579.25, 'priceChange': -3, 'percentChange': -0.005152425934, 'volume': 2083, 'openInterest': 18933}"
05/01/2025,582.50,586.50,571.50,582.25,-11.00,-1.85%,"1,919","20,027","{'tradeTime': '2025-05-01', 'openPrice': 582.5, 'highPrice': 586.5, 'lowPrice': 571.5, 'lastPrice': 582.25, 'priceChange': -11, 'percentChange': -0.018541930046, 'volume': 1919, 'openInterest': 20027}"
04/30/2025,593.25,595.50,580.75,593.25,-8.50,-1.41%,"5,119","20,147","{'tradeTime': '2025-04-30', 'openPrice': 593.25, 'highPrice': 595.5, 'lowPrice': 580.75, 'lastPrice': 593.25, 'priceChange': -8.5, 'percentChange': -0.014125467387, 'volume': 5119, 'openInterest': 20147}"
04/29/2025,605.25,605.25,598.00,601.75,-4.00,-0.66%,"2,057","17,412","{'tradeTime': '2025-04-29', 'openPrice': 605.25, 'highPrice': 605.25, 'lowPrice': 598, 'lastPrice': 601.75, 'priceChange': -4, 'percentChange': -0.006603384234, 'volume': 2057, 'openInterest': 17412}"
04/28/2025,613.00,613.25,605.75,605.75,-5.50,-0.90%,768,"16,934","{'tradeTime': '2025-04-28', 'openPrice': 613, 'highPrice': 613.25, 'lowPrice': 605.75, 'lastPrice': 605.75, 'priceChange': -5.5, 'percentChange': -0.00899795501, 'volume': 768, 'openInterest': 16934}"
04/25/2025,611.25,615.00,606.00,611.25,+4.00,+0.66%,437,"17,019","{'tradeTime': '2025-04-25', 'openPrice': 611.25, 'highPrice': 615, 'lowPrice': 606, 'lastPrice': 611.25, 'priceChange': 4, 'percentChange': 0.006587072869, 'volume': 437, 'openInterest': 17019}"
04/24/2025,610.00,611.25,605.50,607.25,+4.00,+0.66%,601,"16,991","{'tradeTime': '2025-04-24', 'openPrice': 610, 'highPrice': 611.25, 'lowPrice': 605.5, 'lastPrice': 607.25, 'priceChange': 4, 'percentChange': 0.006630750104, 'volume': 601, 'openInterest': 16991}"
04/23/2025,617.25,620.25,601.50,603.25,-10.50,-1.71%,"1,648","16,934","{'tradeTime': '2025-04-23', 'openPrice': 617.25, 'highPrice': 620.25, 'lowPrice': 601.5, 'lastPrice': 603.25, 'priceChange': -10.5, 'percentChange': -0.017107942974, 'volume': 1648, 'openInterest': 16934}"
04/22/2025,609.75,617.00,609.75,613.75,+9.25,+1.53%,"2,304","17,067","{'tradeTime': '2025-04-22', 'openPrice': 609.75, 'highPrice': 617, 'lowPrice': 609.75, 'lastPrice': 613.75, 'priceChange': 9.25, 'percentChange': 0.015301902399, 'volume': 2304, 'openInterest': 17067}"
04/21/2025,611.50,611.50,603.50,604.50,-10.50,-1.71%,803,"16,703","{'tradeTime': '2025-04-21', 'openPrice': 611.5, 'highPrice': 611.5, 'lowPrice': 603.5, 'lastPrice': 604.5, 'priceChange': -10.5, 'percentChange': -0.017073170732, 'volume': 803, 'openInterest': 16703}"
04/17/2025,606.00,619.00,605.25,615.00,+11.25,+1.86%,"2,690","16,878","{'tradeTime': '2025-04-17', 'openPrice': 606, 'highPrice': 619, 'lowPrice': 605.25, 'lastPrice': 615, 'priceChange': 11.25, 'percentChange': 0.018633540373, 'volume': 2690, 'openInterest': 16878}"
04/16/2025,596.75,604.50,594.25,603.75,+8.00,+1.34%,648,"16,235","{'tradeTime': '2025-04-16', 'openPrice': 596.75, 'highPrice': 604.5, 'lowPrice': 594.25, 'lastPrice': 603.75, 'priceChange': 8, 'percentChange': 0.013428451532, 'volume': 648, 'openInterest': 16235}"
04/15/2025,600.25,602.75,594.75,595.75,-2.50,-0.42%,"1,769","16,026","{'tradeTime': '2025-04-15', 'openPrice': 600.25, 'highPrice': 602.75, 'lowPrice': 594.75, 'lastPrice': 595.75, 'priceChange': -2.5, 'percentChange': -0.004178854994, 'volume': 1769, 'openInterest': 16026}"
04/14/2025,597.50,603.25,595.00,598.25,+10.00,+1.70%,733,"16,061","{'tradeTime': '2025-04-14', 'openPrice': 597.5, 'highPrice': 603.25, 'lowPrice': 595, 'lastPrice': 598.25, 'priceChange': 10, 'percentChange': 0.016999575011, 'volume': 733, 'openInterest': 16061}"
04/11/2025,587.25,597.50,586.00,588.25,-0.50,-0.08%,"1,623","15,910","{'tradeTime': '2025-04-11', 'openPrice': 587.25, 'highPrice': 597.5, 'lowPrice': 586, 'lastPrice': 588.25, 'priceChange': -0.5, 'percentChange': -0.0008492569, 'volume': 1623, 'openInterest': 15910}"
04/10/2025,607.50,607.50,584.25,588.75,+16.25,+2.84%,"2,052","15,499","{'tradeTime': '2025-04-10', 'openPrice': 607.5, 'highPrice': 607.5, 'lowPrice': 584.25, 'lastPrice': 588.75, 'priceChange': 16.25, 'percentChange': 0.028384279476, 'volume': 2052, 'openInterest': 15499}"
04/09/2025,579.50,608.75,563.75,572.50,-23.75,-3.98%,"7,290","15,064","{'tradeTime': '2025-04-09', 'openPrice': 579.5, 'highPrice': 608.75, 'lowPrice': 563.75, 'lastPrice': 572.5, 'priceChange': -23.75, 'percentChange': -0.039832285115, 'volume': 7290, 'openInterest': 15064}"
04/08/2025,605.25,605.25,581.50,596.25,+0.50,+0.08%,"2,664","14,573","{'tradeTime': '2025-04-08', 'openPrice': 605.25, 'highPrice': 605.25, 'lowPrice': 581.5, 'lastPrice': 596.25, 'priceChange': 0.5, 'percentChange': 0.000839278221, 'volume': 2664, 'openInterest': 14573}"
04/07/2025,585.50,616.50,583.25,595.75,-5.75,-0.96%,"3,661","14,212","{'tradeTime': '2025-04-07', 'openPrice': 585.5, 'highPrice': 616.5, 'lowPrice': 583.25, 'lastPrice': 595.75, 'priceChange': -5.75, 'percentChange': -0.009559434746, 'volume': 3661, 'openInterest': 14212}"
04/04/2025,629.75,629.75,595.00,601.50,-26.75,-4.26%,"4,411","13,904","{'tradeTime': '2025-04-04', 'openPrice': 629.75, 'highPrice': 629.75, 'lowPrice': 595, 'lastPrice': 601.5, 'priceChange': -26.75, 'percentChange': -0.042578591325, 'volume': 4411, 'openInterest': 13904}"
04/03/2025,650.50,651.25,626.00,628.25,-32.00,-4.85%,"2,398","13,531","{'tradeTime': '2025-04-03', 'openPrice': 650.5, 'highPrice': 651.25, 'lowPrice': 626, 'lastPrice': 628.25, 'priceChange': -32, 'percentChange': -0.048466489966, 'volume': 2398, 'openInterest': 13531}"
04/02/2025,658.75,667.00,655.75,660.25,-1.00,-0.15%,"1,072","13,146","{'tradeTime': '2025-04-02', 'openPrice': 658.75, 'highPrice': 667, 'lowPrice': 655.75, 'lastPrice': 660.25, 'priceChange': -1, 'percentChange': -0.001512287335, 'volume': 1072, 'openInterest': 13146}"
04/01/2025,661.00,664.00,659.50,661.25,+1.75,+0.27%,691,"13,037","{'tradeTime': '2025-04-01', 'openPrice': 661, 'highPrice': 664, 'lowPrice': 659.5, 'lastPrice': 661.25, 'priceChange': 1.75, 'percentChange': 0.002653525398, 'volume': 691, 'openInterest': 13037}"
03/31/2025,647.50,660.75,646.00,659.50,+13.75,+2.13%,689,"12,997","{'tradeTime': '2025-03-31', 'openPrice': 647.5, 'highPrice': 660.75, 'lowPrice': 646, 'lastPrice': 659.5, 'priceChange': 13.75, 'percentChange': 0.021293070074, 'volume': 689, 'openInterest': 12997}"
03/28/2025,651.75,652.75,645.75,645.75,-6.75,-1.03%,740,"13,001","{'tradeTime': '2025-03-28', 'openPrice': 651.75, 'highPrice': 652.75, 'lowPrice': 645.75, 'lastPrice': 645.75, 'priceChange': -6.75, 'percentChange': -0.010344827586, 'volume': 740, 'openInterest': 13001}"
03/27/2025,651.50,652.75,650.50,652.50,-1.50,-0.23%,"1,228","13,256","{'tradeTime': '2025-03-27', 'openPrice': 651.5, 'highPrice': 652.75, 'lowPrice': 650.5, 'lastPrice': 652.5, 'priceChange': -1.5, 'percentChange': -0.002293577982, 'volume': 1228, 'openInterest': 13256}"
03/26/2025,651.00,655.50,650.50,654.00,+7.00,+1.08%,940,"13,094","{'tradeTime': '2025-03-26', 'openPrice': 651, 'highPrice': 655.5, 'lowPrice': 650.5, 'lastPrice': 654, 'priceChange': 7, 'percentChange': 0.010819165379, 'volume': 940, 'openInterest': 13094}"
03/25/2025,648.00,652.00,644.75,647.00,-1.25,-0.19%,"2,107","12,519","{'tradeTime': '2025-03-25', 'openPrice': 648, 'highPrice': 652, 'lowPrice': 644.75, 'lastPrice': 647, 'priceChange': -1.25, 'percentChange': -0.001928268415, 'volume': 2107, 'openInterest': 12519}"
03/24/2025,645.00,648.50,643.75,648.25,+4.75,+0.74%,"1,121","12,011","{'tradeTime': '2025-03-24', 'openPrice': 645, 'highPrice': 648.5, 'lowPrice': 643.75, 'lastPrice': 648.25, 'priceChange': 4.75, 'percentChange': 0.007381507382, 'volume': 1121, 'openInterest': 12011}"
03/21/2025,645.00,645.00,641.50,643.50,+0.75,+0.12%,397,"12,022","{'tradeTime': '2025-03-21', 'openPrice': 645, 'highPrice': 645, 'lowPrice': 641.5, 'lastPrice': 643.5, 'priceChange': 0.75, 'percentChange': 0.001166861144, 'volume': 397, 'openInterest': 12022}"
03/20/2025,639.75,644.75,635.25,642.75,+5.25,+0.82%,"1,066","11,892","{'tradeTime': '2025-03-20', 'openPrice': 639.75, 'highPrice': 644.75, 'lowPrice': 635.25, 'lastPrice': 642.75, 'priceChange': 5.25, 'percentChange': 0.008235294118, 'volume': 1066, 'openInterest': 11892}"
03/19/2025,632.50,639.25,630.25,637.50,+2.50,+0.39%,794,"11,964","{'tradeTime': '2025-03-19', 'openPrice': 632.5, 'highPrice': 639.25, 'lowPrice': 630.25, 'lastPrice': 637.5, 'priceChange': 2.5, 'percentChange': 0.003937007874, 'volume': 794, 'openInterest': 11964}"
03/18/2025,640.75,644.00,632.50,635.00,-0.75,-0.12%,"2,579","12,038","{'tradeTime': '2025-03-18', 'openPrice': 640.75, 'highPrice': 644, 'lowPrice': 632.5, 'lastPrice': 635, 'priceChange': -0.75, 'percentChange': -0.001179709005, 'volume': 2579, 'openInterest': 12038}"
03/17/2025,635.25,638.25,635.25,635.75,+6.25,+0.99%,479,"11,664","{'tradeTime': '2025-03-17', 'openPrice': 635.25, 'highPrice': 638.25, 'lowPrice': 635.25, 'lastPrice': 635.75, 'priceChange': 6.25, 'percentChange': 0.009928514694, 'volume': 479, 'openInterest': 11664}"
03/14/2025,630.25,633.00,629.00,629.50,-2.00,-0.32%,866,"11,589","{'tradeTime': '2025-03-14', 'openPrice': 630.25, 'highPrice': 633, 'lowPrice': 629, 'lastPrice': 629.5, 'priceChange': -2, 'percentChange': -0.003167062549, 'volume': 866, 'openInterest': 11589}"
03/13/2025,636.75,637.25,627.25,631.50,-4.25,-0.67%,"1,374","11,311","{'tradeTime': '2025-03-13', 'openPrice': 636.75, 'highPrice': 637.25, 'lowPrice': 627.25, 'lastPrice': 631.5, 'priceChange': -4.25, 'percentChange': -0.006685017696, 'volume': 1374, 'openInterest': 11311}"
03/12/2025,628.50,635.75,628.25,635.75,+6.50,+1.03%,508,"11,272","{'tradeTime': '2025-03-12', 'openPrice': 628.5, 'highPrice': 635.75, 'lowPrice': 628.25, 'lastPrice': 635.75, 'priceChange': 6.5, 'percentChange': 0.010329757648, 'volume': 508, 'openInterest': 11272}"
03/11/2025,620.75,631.00,620.75,629.25,+1.75,+0.28%,673,"11,181","{'tradeTime': '2025-03-11', 'openPrice': 620.75, 'highPrice': 631, 'lowPrice': 620.75, 'lastPrice': 629.25, 'priceChange': 1.75, 'percentChange': 0.002788844622, 'volume': 673, 'openInterest': 11181}"
03/10/2025,629.75,636.75,625.00,627.50,-6.75,-1.06%,604,"11,147","{'tradeTime': '2025-03-10', 'openPrice': 629.75, 'highPrice': 636.75, 'lowPrice': 625, 'lastPrice': 627.5, 'priceChange': -6.75, 'percentChange': -0.010642491131, 'volume': 604, 'openInterest': 11147}"
03/07/2025,629.75,641.00,629.75,634.25,+8.25,+1.32%,"2,148","11,431","{'tradeTime': '2025-03-07', 'openPrice': 629.75, 'highPrice': 641, 'lowPrice': 629.75, 'lastPrice': 634.25, 'priceChange': 8.25, 'percentChange': 0.013178913738, 'volume': 2148, 'openInterest': 11431}"
03/06/2025,633.50,633.50,625.25,626.00,+3.75,+0.60%,"2,219","11,490","{'tradeTime': '2025-03-06', 'openPrice': 633.5, 'highPrice': 633.5, 'lowPrice': 625.25, 'lastPrice': 626, 'priceChange': 3.75, 'percentChange': 0.006026516673, 'volume': 2219, 'openInterest': 11490}"
03/05/2025,640.50,640.50,621.50,622.25,-16.00,-2.51%,"2,254","11,639","{'tradeTime': '2025-03-05', 'openPrice': 640.5, 'highPrice': 640.5, 'lowPrice': 621.5, 'lastPrice': 622.25, 'priceChange': -16, 'percentChange': -0.025068546808, 'volume': 2254, 'openInterest': 11639}"
