tradeTime,openPrice,highPrice,lowPrice,lastPrice,priceChange,percentChange,volume,openInterest,raw
06/20/2025,2.3956,2.4709,2.3860,2.4001,+0.0045,+0.19%,"5,032","6,820","{'tradeTime': '2025-06-20', 'openPrice': 2.3956, 'highPrice': 2.4709, 'lowPrice': 2.386, 'lastPrice': 2.4001, 'priceChange': 0.0045, 'percentChange': 0.001878443814, 'volume': 5032, 'openInterest': 6820}"
06/18/2025,2.3859,2.4086,2.3418,2.3956,+0.0132,+0.55%,"3,991","6,748","{'tradeTime': '2025-06-18', 'openPrice': 2.3859, 'highPrice': 2.4086, 'lowPrice': 2.3418, 'lastPrice': 2.3956, 'priceChange': 0.0132, 'percentChange': 0.005540631296, 'volume': 3991, 'openInterest': 6748}"
06/17/2025,2.2926,2.3908,2.2925,2.3824,+0.0759,+3.29%,"3,720","6,760","{'tradeTime': '2025-06-17', 'openPrice': 2.2926, 'highPrice': 2.3908, 'lowPrice': 2.2925, 'lastPrice': 2.3824, 'priceChange': 0.0759, 'percentChange': 0.032907001951, 'volume': 3720, 'openInterest': 6760}"
06/16/2025,2.3590,2.3632,2.2401,2.3065,+0.0182,+0.80%,"4,315","6,639","{'tradeTime': '2025-06-16', 'openPrice': 2.359, 'highPrice': 2.3632, 'lowPrice': 2.2401, 'lastPrice': 2.3065, 'priceChange': 0.0182, 'percentChange': 0.0079535026, 'volume': 4315, 'openInterest': 6639}"
06/13/2025,2.1849,2.3084,2.1849,2.2883,+0.1266,+5.86%,"6,571","6,265","{'tradeTime': '2025-06-13', 'openPrice': 2.1849, 'highPrice': 2.3084, 'lowPrice': 2.1849, 'lastPrice': 2.2883, 'priceChange': 0.1266, 'percentChange': 0.058565018273, 'volume': 6571, 'openInterest': 6265}"
06/12/2025,2.1777,2.1793,2.1493,2.1617,-0.0131,-0.60%,"2,020","6,420","{'tradeTime': '2025-06-12', 'openPrice': 2.1777, 'highPrice': 2.1793, 'lowPrice': 2.1493, 'lastPrice': 2.1617, 'priceChange': -0.0131, 'percentChange': -0.006023542395, 'volume': 2020, 'openInterest': 6420}"
06/11/2025,2.1380,2.1770,2.1112,2.1748,+0.0549,+2.59%,"1,989","6,134","{'tradeTime': '2025-06-11', 'openPrice': 2.138, 'highPrice': 2.177, 'lowPrice': 2.1112, 'lastPrice': 2.1748, 'priceChange': 0.0549, 'percentChange': 0.025897447993, 'volume': 1989, 'openInterest': 6134}"
06/10/2025,2.1261,2.1392,2.1131,2.1199,+0.0009,+0.04%,"1,640","6,019","{'tradeTime': '2025-06-10', 'openPrice': 2.1261, 'highPrice': 2.1392, 'lowPrice': 2.1131, 'lastPrice': 2.1199, 'priceChange': 0.0009, 'percentChange': 0.000424728646, 'volume': 1640, 'openInterest': 6019}"
06/09/2025,2.1197,2.1203,2.0980,2.1190,+0.0149,+0.71%,"1,051","5,719","{'tradeTime': '2025-06-09', 'openPrice': 2.1197, 'highPrice': 2.1203, 'lowPrice': 2.098, 'lastPrice': 2.119, 'priceChange': 0.0149, 'percentChange': 0.00708141248, 'volume': 1051, 'openInterest': 5719}"
06/06/2025,2.0801,2.1072,2.0707,2.1041,+0.0222,+1.07%,"1,564","5,776","{'tradeTime': '2025-06-06', 'openPrice': 2.0801, 'highPrice': 2.1072, 'lowPrice': 2.0707, 'lastPrice': 2.1041, 'priceChange': 0.0222, 'percentChange': 0.010663336375, 'volume': 1564, 'openInterest': 5776}"
06/05/2025,2.0810,2.0914,2.0600,2.0819,+0.0159,+0.77%,"1,973","5,700","{'tradeTime': '2025-06-05', 'openPrice': 2.081, 'highPrice': 2.0914, 'lowPrice': 2.06, 'lastPrice': 2.0819, 'priceChange': 0.0159, 'percentChange': 0.007696030978, 'volume': 1973, 'openInterest': 5700}"
06/04/2025,2.0870,2.0958,2.0585,2.0660,-0.0271,-1.29%,"1,671","5,828","{'tradeTime': '2025-06-04', 'openPrice': 2.087, 'highPrice': 2.0958, 'lowPrice': 2.0585, 'lastPrice': 2.066, 'priceChange': -0.0271, 'percentChange': -0.012947303043, 'volume': 1671, 'openInterest': 5828}"
06/03/2025,2.0613,2.0996,2.0613,2.0931,+0.0387,+1.88%,939,"5,622","{'tradeTime': '2025-06-03', 'openPrice': 2.0613, 'highPrice': 2.0996, 'lowPrice': 2.0613, 'lastPrice': 2.0931, 'priceChange': 0.0387, 'percentChange': 0.018837616822, 'volume': 939, 'openInterest': 5622}"
06/02/2025,2.0671,2.0872,2.0500,2.0544,+0.0375,+1.86%,726,"5,566","{'tradeTime': '2025-06-02', 'openPrice': 2.0671, 'highPrice': 2.0872, 'lowPrice': 2.05, 'lastPrice': 2.0544, 'priceChange': 0.0375, 'percentChange': 0.018592890079, 'volume': 726, 'openInterest': 5566}"
05/30/2025,2.0422,2.0481,2.0049,2.0169,-0.0253,-1.24%,979,"5,659","{'tradeTime': '2025-05-30', 'openPrice': 2.0422, 'highPrice': 2.0481, 'lowPrice': 2.0049, 'lastPrice': 2.0169, 'priceChange': -0.0253, 'percentChange': -0.012388600529, 'volume': 979, 'openInterest': 5659}"
05/29/2025,2.0646,2.1023,2.0369,2.0422,-0.0365,-1.76%,965,"5,428","{'tradeTime': '2025-05-29', 'openPrice': 2.0646, 'highPrice': 2.1023, 'lowPrice': 2.0369, 'lastPrice': 2.0422, 'priceChange': -0.0365, 'percentChange': -0.01755905133, 'volume': 965, 'openInterest': 5428}"
05/28/2025,2.0748,2.0915,2.0748,2.0787,+0.0204,+0.99%,765,"5,391","{'tradeTime': '2025-05-28', 'openPrice': 2.0748, 'highPrice': 2.0915, 'lowPrice': 2.0748, 'lastPrice': 2.0787, 'priceChange': 0.0204, 'percentChange': 0.009911091678, 'volume': 765, 'openInterest': 5391}"
05/27/2025,2.0861,2.0920,2.0504,2.0583,-0.0220,-1.06%,"1,848","5,609","{'tradeTime': '2025-05-27', 'openPrice': 2.0861, 'highPrice': 2.092, 'lowPrice': 2.0504, 'lastPrice': 2.0583, 'priceChange': -0.022, 'percentChange': -0.010575397779, 'volume': 1848, 'openInterest': 5609}"
05/23/2025,2.0747,2.0854,2.0521,2.0803,+0.0001,unch,852,"5,697","{'tradeTime': '2025-05-23', 'openPrice': 2.0747, 'highPrice': 2.0854, 'lowPrice': 2.0521, 'lastPrice': 2.0803, 'priceChange': 0.0001, 'percentChange': 4.8072301e-05, 'volume': 852, 'openInterest': 5697}"
05/22/2025,2.0882,2.0886,2.0563,2.0802,-0.0161,-0.77%,"1,202","5,595","{'tradeTime': '2025-05-22', 'openPrice': 2.0882, 'highPrice': 2.0886, 'lowPrice': 2.0563, 'lastPrice': 2.0802, 'priceChange': -0.0161, 'percentChange': -0.007680198445, 'volume': 1202, 'openInterest': 5595}"
05/21/2025,2.1086,2.1296,2.0865,2.0963,+0.0036,+0.17%,950,"5,373","{'tradeTime': '2025-05-21', 'openPrice': 2.1086, 'highPrice': 2.1296, 'lowPrice': 2.0865, 'lastPrice': 2.0963, 'priceChange': 0.0036, 'percentChange': 0.001720265685, 'volume': 950, 'openInterest': 5373}"
05/20/2025,2.0824,2.0979,2.0760,2.0927,+0.0070,+0.34%,811,"5,262","{'tradeTime': '2025-05-20', 'openPrice': 2.0824, 'highPrice': 2.0979, 'lowPrice': 2.076, 'lastPrice': 2.0927, 'priceChange': 0.007, 'percentChange': 0.003356187371, 'volume': 811, 'openInterest': 5262}"
05/19/2025,2.0908,2.0964,2.0744,2.0857,-0.0114,-0.54%,897,"5,108","{'tradeTime': '2025-05-19', 'openPrice': 2.0908, 'highPrice': 2.0964, 'lowPrice': 2.0744, 'lastPrice': 2.0857, 'priceChange': -0.0114, 'percentChange': -0.005436078394, 'volume': 897, 'openInterest': 5108}"
05/16/2025,2.0911,2.1051,2.0755,2.0971,+0.0008,+0.04%,"1,301","5,071","{'tradeTime': '2025-05-16', 'openPrice': 2.0911, 'highPrice': 2.1051, 'lowPrice': 2.0755, 'lastPrice': 2.0971, 'priceChange': 0.0008, 'percentChange': 0.000381624767, 'volume': 1301, 'openInterest': 5071}"
05/15/2025,2.1134,2.1152,2.0793,2.0963,-0.0416,-1.95%,"1,724","4,715","{'tradeTime': '2025-05-15', 'openPrice': 2.1134, 'highPrice': 2.1152, 'lowPrice': 2.0793, 'lastPrice': 2.0963, 'priceChange': -0.0416, 'percentChange': -0.019458346976, 'volume': 1724, 'openInterest': 4715}"
05/14/2025,2.1322,2.1419,2.1188,2.1379,-0.0001,unch,"1,765","4,391","{'tradeTime': '2025-05-14', 'openPrice': 2.1322, 'highPrice': 2.1419, 'lowPrice': 2.1188, 'lastPrice': 2.1379, 'priceChange': -0.0001, 'percentChange': -4.6772685e-05, 'volume': 1765, 'openInterest': 4391}"
05/13/2025,2.1137,2.1387,2.0901,2.1380,+0.0419,+2.00%,919,"4,366","{'tradeTime': '2025-05-13', 'openPrice': 2.1137, 'highPrice': 2.1387, 'lowPrice': 2.0901, 'lastPrice': 2.138, 'priceChange': 0.0419, 'percentChange': 0.019989504318, 'volume': 919, 'openInterest': 4366}"
05/12/2025,2.0693,2.1183,2.0693,2.0961,+0.0334,+1.62%,"1,058","4,416","{'tradeTime': '2025-05-12', 'openPrice': 2.0693, 'highPrice': 2.1183, 'lowPrice': 2.0693, 'lastPrice': 2.0961, 'priceChange': 0.0334, 'percentChange': 0.016192369225, 'volume': 1058, 'openInterest': 4416}"
05/09/2025,2.0450,2.0706,2.0450,2.0627,+0.0201,+0.98%,856,"4,355","{'tradeTime': '2025-05-09', 'openPrice': 2.045, 'highPrice': 2.0706, 'lowPrice': 2.045, 'lastPrice': 2.0627, 'priceChange': 0.0201, 'percentChange': 0.009840399491, 'volume': 856, 'openInterest': 4355}"
05/08/2025,2.0055,2.0514,1.9975,2.0426,+0.0415,+2.07%,963,"4,501","{'tradeTime': '2025-05-08', 'openPrice': 2.0055, 'highPrice': 2.0514, 'lowPrice': 1.9975, 'lastPrice': 2.0426, 'priceChange': 0.0415, 'percentChange': 0.020738593773, 'volume': 963, 'openInterest': 4501}"
05/07/2025,2.0367,2.0395,1.9966,2.0011,-0.0302,-1.49%,784,"4,658","{'tradeTime': '2025-05-07', 'openPrice': 2.0367, 'highPrice': 2.0395, 'lowPrice': 1.9966, 'lastPrice': 2.0011, 'priceChange': -0.0302, 'percentChange': -0.014867326343, 'volume': 784, 'openInterest': 4658}"
05/06/2025,2.0024,2.0427,2.0006,2.0313,+0.0331,+1.66%,"1,703","4,656","{'tradeTime': '2025-05-06', 'openPrice': 2.0024, 'highPrice': 2.0427, 'lowPrice': 2.0006, 'lastPrice': 2.0313, 'priceChange': 0.0331, 'percentChange': 0.016564908418, 'volume': 1703, 'openInterest': 4656}"
05/05/2025,1.9781,2.0082,1.9678,1.9982,-0.0184,-0.91%,"1,821","4,433","{'tradeTime': '2025-05-05', 'openPrice': 1.9781, 'highPrice': 2.0082, 'lowPrice': 1.9678, 'lastPrice': 1.9982, 'priceChange': -0.0184, 'percentChange': -0.009124268571, 'volume': 1821, 'openInterest': 4433}"
05/02/2025,2.0406,2.0426,2.0052,2.0166,-0.0166,-0.82%,"1,064","4,149","{'tradeTime': '2025-05-02', 'openPrice': 2.0406, 'highPrice': 2.0426, 'lowPrice': 2.0052, 'lastPrice': 2.0166, 'priceChange': -0.0166, 'percentChange': -0.008164469801, 'volume': 1064, 'openInterest': 4149}"
05/01/2025,2.0233,2.0387,1.9910,2.0332,+0.0130,+0.64%,936,"3,731","{'tradeTime': '2025-05-01', 'openPrice': 2.0233, 'highPrice': 2.0387, 'lowPrice': 1.991, 'lastPrice': 2.0332, 'priceChange': 0.013, 'percentChange': 0.006435006435, 'volume': 936, 'openInterest': 3731}"
04/30/2025,2.0606,2.0606,2.0175,2.0202,-0.0529,-2.55%,"1,050","3,655","{'tradeTime': '2025-04-30', 'openPrice': 2.0606, 'highPrice': 2.0606, 'lowPrice': 2.0175, 'lastPrice': 2.0202, 'priceChange': -0.0529, 'percentChange': -0.02551734118, 'volume': 1050, 'openInterest': 3655}"
04/29/2025,2.0793,2.0875,2.0699,2.0731,-0.0263,-1.25%,807,"3,322","{'tradeTime': '2025-04-29', 'openPrice': 2.0793, 'highPrice': 2.0875, 'lowPrice': 2.0699, 'lastPrice': 2.0731, 'priceChange': -0.0263, 'percentChange': -0.012527388778, 'volume': 807, 'openInterest': 3322}"
04/28/2025,2.1151,2.1192,2.0958,2.0994,-0.0144,-0.68%,436,"3,208","{'tradeTime': '2025-04-28', 'openPrice': 2.1151, 'highPrice': 2.1192, 'lowPrice': 2.0958, 'lastPrice': 2.0994, 'priceChange': -0.0144, 'percentChange': -0.006812375816, 'volume': 436, 'openInterest': 3208}"
04/25/2025,2.0943,2.1152,2.0943,2.1138,+0.0074,+0.35%,636,"3,198","{'tradeTime': '2025-04-25', 'openPrice': 2.0943, 'highPrice': 2.1152, 'lowPrice': 2.0943, 'lastPrice': 2.1138, 'priceChange': 0.0074, 'percentChange': 0.003513102924, 'volume': 636, 'openInterest': 3198}"
04/24/2025,2.1017,2.1065,2.1003,2.1064,+0.0190,+0.91%,317,"3,221","{'tradeTime': '2025-04-24', 'openPrice': 2.1017, 'highPrice': 2.1065, 'lowPrice': 2.1003, 'lastPrice': 2.1064, 'priceChange': 0.019, 'percentChange': 0.009102232442, 'volume': 317, 'openInterest': 3221}"
04/23/2025,2.1001,2.1252,2.0748,2.0874,-0.0183,-0.87%,675,"3,177","{'tradeTime': '2025-04-23', 'openPrice': 2.1001, 'highPrice': 2.1252, 'lowPrice': 2.0748, 'lastPrice': 2.0874, 'priceChange': -0.0183, 'percentChange': -0.00869069668, 'volume': 675, 'openInterest': 3177}"
04/22/2025,2.1008,2.1160,2.1008,2.1057,+0.0308,+1.48%,297,"3,144","{'tradeTime': '2025-04-22', 'openPrice': 2.1008, 'highPrice': 2.116, 'lowPrice': 2.1008, 'lastPrice': 2.1057, 'priceChange': 0.0308, 'percentChange': 0.014844088872, 'volume': 297, 'openInterest': 3144}"
04/21/2025,2.0792,2.0833,2.0699,2.0749,-0.0407,-1.92%,347,"3,172","{'tradeTime': '2025-04-21', 'openPrice': 2.0792, 'highPrice': 2.0833, 'lowPrice': 2.0699, 'lastPrice': 2.0749, 'priceChange': -0.0407, 'percentChange': -0.019238041218, 'volume': 347, 'openInterest': 3172}"
04/17/2025,2.0922,2.1229,2.0913,2.1156,+0.0424,+2.05%,821,"3,172","{'tradeTime': '2025-04-17', 'openPrice': 2.0922, 'highPrice': 2.1229, 'lowPrice': 2.0913, 'lastPrice': 2.1156, 'priceChange': 0.0424, 'percentChange': 0.020451475979, 'volume': 821, 'openInterest': 3172}"
04/16/2025,2.0626,2.0776,2.0448,2.0732,+0.0222,+1.08%,575,"3,278","{'tradeTime': '2025-04-16', 'openPrice': 2.0626, 'highPrice': 2.0776, 'lowPrice': 2.0448, 'lastPrice': 2.0732, 'priceChange': 0.0222, 'percentChange': 0.010823988298, 'volume': 575, 'openInterest': 3278}"
04/15/2025,2.0515,2.0644,2.0471,2.0510,-0.0061,-0.30%,517,"3,178","{'tradeTime': '2025-04-15', 'openPrice': 2.0515, 'highPrice': 2.0644, 'lowPrice': 2.0471, 'lastPrice': 2.051, 'priceChange': -0.0061, 'percentChange': -0.002965339556, 'volume': 517, 'openInterest': 3178}"
04/14/2025,2.0695,2.0707,2.0488,2.0571,+0.0129,+0.63%,819,"3,284","{'tradeTime': '2025-04-14', 'openPrice': 2.0695, 'highPrice': 2.0707, 'lowPrice': 2.0488, 'lastPrice': 2.0571, 'priceChange': 0.0129, 'percentChange': 0.006310537129, 'volume': 819, 'openInterest': 3284}"
04/11/2025,2.0318,2.0518,2.0195,2.0442,+0.0142,+0.70%,681,"3,332","{'tradeTime': '2025-04-11', 'openPrice': 2.0318, 'highPrice': 2.0518, 'lowPrice': 2.0195, 'lastPrice': 2.0442, 'priceChange': 0.0142, 'percentChange': 0.006995073892, 'volume': 681, 'openInterest': 3332}"
04/10/2025,2.0335,2.0832,2.0108,2.0300,-0.0521,-2.50%,"1,682","3,341","{'tradeTime': '2025-04-10', 'openPrice': 2.0335, 'highPrice': 2.0832, 'lowPrice': 2.0108, 'lastPrice': 2.03, 'priceChange': -0.0521, 'percentChange': -0.025022813506, 'volume': 1682, 'openInterest': 3341}"
04/09/2025,1.9604,2.0944,1.9348,2.0821,+0.0613,+3.03%,"3,426","3,253","{'tradeTime': '2025-04-09', 'openPrice': 1.9604, 'highPrice': 2.0944, 'lowPrice': 1.9348, 'lastPrice': 2.0821, 'priceChange': 0.0613, 'percentChange': 0.030334520982, 'volume': 3426, 'openInterest': 3253}"
04/08/2025,2.0602,2.0698,1.9960,2.0208,-0.0314,-1.53%,"1,157","2,992","{'tradeTime': '2025-04-08', 'openPrice': 2.0602, 'highPrice': 2.0698, 'lowPrice': 1.996, 'lastPrice': 2.0208, 'priceChange': -0.0314, 'percentChange': -0.015300652958, 'volume': 1157, 'openInterest': 2992}"
04/07/2025,2.0500,2.1052,2.0128,2.0522,-0.0134,-0.65%,"1,553","2,875","{'tradeTime': '2025-04-07', 'openPrice': 2.05, 'highPrice': 2.1052, 'lowPrice': 2.0128, 'lastPrice': 2.0522, 'priceChange': -0.0134, 'percentChange': -0.00648721921, 'volume': 1553, 'openInterest': 2875}"
04/04/2025,2.1321,2.1321,2.0358,2.0656,-0.1001,-4.62%,"2,152","2,746","{'tradeTime': '2025-04-04', 'openPrice': 2.1321, 'highPrice': 2.1321, 'lowPrice': 2.0358, 'lastPrice': 2.0656, 'priceChange': -0.1001, 'percentChange': -0.046220621508, 'volume': 2152, 'openInterest': 2746}"
04/03/2025,2.2001,2.2001,2.1480,2.1657,-0.1120,-4.92%,"1,041","2,473","{'tradeTime': '2025-04-03', 'openPrice': 2.2001, 'highPrice': 2.2001, 'lowPrice': 2.148, 'lastPrice': 2.1657, 'priceChange': -0.112, 'percentChange': -0.049172410765, 'volume': 1041, 'openInterest': 2473}"
04/02/2025,2.2527,2.2792,2.2527,2.2777,+0.0211,+0.94%,402,"2,358","{'tradeTime': '2025-04-02', 'openPrice': 2.2527, 'highPrice': 2.2792, 'lowPrice': 2.2527, 'lastPrice': 2.2777, 'priceChange': 0.0211, 'percentChange': 0.009350350084, 'volume': 402, 'openInterest': 2358}"
04/01/2025,2.2593,2.2600,2.2525,2.2566,+0.0024,+0.11%,519,"2,383","{'tradeTime': '2025-04-01', 'openPrice': 2.2593, 'highPrice': 2.26, 'lowPrice': 2.2525, 'lastPrice': 2.2566, 'priceChange': 0.0024, 'percentChange': 0.001064679265, 'volume': 519, 'openInterest': 2383}"
03/31/2025,2.2156,2.2542,2.2088,2.2542,+0.0448,+2.03%,216,"2,346","{'tradeTime': '2025-03-31', 'openPrice': 2.2156, 'highPrice': 2.2542, 'lowPrice': 2.2088, 'lastPrice': 2.2542, 'priceChange': 0.0448, 'percentChange': 0.02027699828, 'volume': 216, 'openInterest': 2346}"
03/28/2025,2.2248,2.2248,2.2078,2.2094,-0.0189,-0.85%,175,"2,337","{'tradeTime': '2025-03-28', 'openPrice': 2.2248, 'highPrice': 2.2248, 'lowPrice': 2.2078, 'lastPrice': 2.2094, 'priceChange': -0.0189, 'percentChange': -0.008481802271, 'volume': 175, 'openInterest': 2337}"
03/27/2025,2.2151,2.2283,2.2104,2.2283,+0.0098,+0.44%,299,"2,356","{'tradeTime': '2025-03-27', 'openPrice': 2.2151, 'highPrice': 2.2283, 'lowPrice': 2.2104, 'lastPrice': 2.2283, 'priceChange': 0.0098, 'percentChange': 0.004417399144, 'volume': 299, 'openInterest': 2356}"
03/26/2025,2.2185,2.2244,2.2185,2.2185,+0.0124,+0.56%,331,"2,339","{'tradeTime': '2025-03-26', 'openPrice': 2.2185, 'highPrice': 2.2244, 'lowPrice': 2.2185, 'lastPrice': 2.2185, 'priceChange': 0.0124, 'percentChange': 0.00562077875, 'volume': 331, 'openInterest': 2339}"
03/25/2025,2.2131,2.2133,2.1910,2.2061,+0.0071,+0.32%,235,"2,319","{'tradeTime': '2025-03-25', 'openPrice': 2.2131, 'highPrice': 2.2133, 'lowPrice': 2.191, 'lastPrice': 2.2061, 'priceChange': 0.0071, 'percentChange': 0.003228740337, 'volume': 235, 'openInterest': 2319}"
03/24/2025,2.1949,2.2005,2.1900,2.1990,+0.0074,+0.34%,421,"2,282","{'tradeTime': '2025-03-24', 'openPrice': 2.1949, 'highPrice': 2.2005, 'lowPrice': 2.19, 'lastPrice': 2.199, 'priceChange': 0.0074, 'percentChange': 0.003376528564, 'volume': 421, 'openInterest': 2282}"
03/21/2025,2.1843,2.1937,2.1842,2.1916,-0.0006,-0.03%,337,"2,374","{'tradeTime': '2025-03-21', 'openPrice': 2.1843, 'highPrice': 2.1937, 'lowPrice': 2.1842, 'lastPrice': 2.1916, 'priceChange': -0.0006, 'percentChange': -0.000273697655, 'volume': 337, 'openInterest': 2374}"
03/20/2025,2.1687,2.1960,2.1630,2.1922,+0.0213,+0.98%,425,"2,459","{'tradeTime': '2025-03-20', 'openPrice': 2.1687, 'highPrice': 2.196, 'lowPrice': 2.163, 'lastPrice': 2.1922, 'priceChange': 0.0213, 'percentChange': 0.009811598876, 'volume': 425, 'openInterest': 2459}"
03/19/2025,2.1553,2.1755,2.1548,2.1709,+0.0130,+0.60%,466,"2,602","{'tradeTime': '2025-03-19', 'openPrice': 2.1553, 'highPrice': 2.1755, 'lowPrice': 2.1548, 'lastPrice': 2.1709, 'priceChange': 0.013, 'percentChange': 0.00602437555, 'volume': 466, 'openInterest': 2602}"
03/18/2025,2.1794,2.1802,2.1568,2.1579,-0.0074,-0.34%,153,"2,698","{'tradeTime': '2025-03-18', 'openPrice': 2.1794, 'highPrice': 2.1802, 'lowPrice': 2.1568, 'lastPrice': 2.1579, 'priceChange': -0.0074, 'percentChange': -0.003417540295, 'volume': 153, 'openInterest': 2698}"
03/17/2025,2.1656,2.1688,2.1608,2.1653,+0.0228,+1.06%,154,"2,681","{'tradeTime': '2025-03-17', 'openPrice': 2.1656, 'highPrice': 2.1688, 'lowPrice': 2.1608, 'lastPrice': 2.1653, 'priceChange': 0.0228, 'percentChange': 0.010641773629, 'volume': 154, 'openInterest': 2681}"
03/14/2025,2.1308,2.1451,2.1308,2.1425,+0.0075,+0.35%,158,"2,623","{'tradeTime': '2025-03-14', 'openPrice': 2.1308, 'highPrice': 2.1451, 'lowPrice': 2.1308, 'lastPrice': 2.1425, 'priceChange': 0.0075, 'percentChange': 0.003512880562, 'volume': 158, 'openInterest': 2623}"
03/13/2025,2.1520,2.1522,2.1327,2.1350,-0.0283,-1.31%,209,"2,653","{'tradeTime': '2025-03-13', 'openPrice': 2.152, 'highPrice': 2.1522, 'lowPrice': 2.1327, 'lastPrice': 2.135, 'priceChange': -0.0283, 'percentChange': -0.013081865668, 'volume': 209, 'openInterest': 2653}"
03/12/2025,2.1551,2.1658,2.1551,2.1633,+0.0257,+1.20%,399,"2,650","{'tradeTime': '2025-03-12', 'openPrice': 2.1551, 'highPrice': 2.1658, 'lowPrice': 2.1551, 'lastPrice': 2.1633, 'priceChange': 0.0257, 'percentChange': 0.012022829341, 'volume': 399, 'openInterest': 2650}"
03/11/2025,2.1454,2.1456,2.1288,2.1376,+0.0048,+0.23%,463,"2,766","{'tradeTime': '2025-03-11', 'openPrice': 2.1454, 'highPrice': 2.1456, 'lowPrice': 2.1288, 'lastPrice': 2.1376, 'priceChange': 0.0048, 'percentChange': 0.002250562641, 'volume': 463, 'openInterest': 2766}"
03/10/2025,2.1482,2.1672,2.1314,2.1328,-0.0307,-1.42%,113,"2,941","{'tradeTime': '2025-03-10', 'openPrice': 2.1482, 'highPrice': 2.1672, 'lowPrice': 2.1314, 'lastPrice': 2.1328, 'priceChange': -0.0307, 'percentChange': -0.014189969956, 'volume': 113, 'openInterest': 2941}"
03/07/2025,2.1693,2.1915,2.1598,2.1635,+0.0114,+0.53%,572,"2,931","{'tradeTime': '2025-03-07', 'openPrice': 2.1693, 'highPrice': 2.1915, 'lowPrice': 2.1598, 'lastPrice': 2.1635, 'priceChange': 0.0114, 'percentChange': 0.005297151619, 'volume': 572, 'openInterest': 2931}"
