tradeTime,openPrice,highPrice,lowPrice,lastPrice,priceChange,percentChange,volume,openInterest,raw
05/30/2025,2.0483,2.0537,2.0221,2.0221,-0.0220,-1.08%,14,417,"{'tradeTime': '2025-05-30', 'openPrice': 2.0483, 'highPrice': 2.0537, 'lowPrice': 2.0221, 'lastPrice': 2.0221, 'priceChange': -0.022, 'percentChange': -0.010762682843, 'volume': 14, 'openInterest': 417}"
05/29/2025,2.0500,2.0887,2.0441,2.0441,-0.0329,-1.58%,62,422,"{'tradeTime': '2025-05-29', 'openPrice': 2.05, 'highPrice': 2.0887, 'lowPrice': 2.0441, 'lastPrice': 2.0441, 'priceChange': -0.0329, 'percentChange': -0.015840154068, 'volume': 62, 'openInterest': 422}"
05/28/2025,2.0800,2.0800,2.0730,2.0770,+0.0151,+0.73%,88,418,"{'tradeTime': '2025-05-28', 'openPrice': 2.08, 'highPrice': 2.08, 'lowPrice': 2.073, 'lastPrice': 2.077, 'priceChange': 0.0151, 'percentChange': 0.007323342548, 'volume': 88, 'openInterest': 418}"
05/27/2025,2.0619,2.0850,2.0619,2.0619,-0.0217,-1.04%,19,407,"{'tradeTime': '2025-05-27', 'openPrice': 2.0619, 'highPrice': 2.085, 'lowPrice': 2.0619, 'lastPrice': 2.0619, 'priceChange': -0.0217, 'percentChange': -0.010414666923, 'volume': 19, 'openInterest': 407}"
05/23/2025,2.0836,2.0836,2.0614,2.0836,+0.0011,+0.05%,28,403,"{'tradeTime': '2025-05-23', 'openPrice': 2.0836, 'highPrice': 2.0836, 'lowPrice': 2.0614, 'lastPrice': 2.0836, 'priceChange': 0.0011, 'percentChange': 0.000528211285, 'volume': 28, 'openInterest': 403}"
05/22/2025,2.0800,2.0825,2.0794,2.0825,-0.0126,-0.60%,56,397,"{'tradeTime': '2025-05-22', 'openPrice': 2.08, 'highPrice': 2.0825, 'lowPrice': 2.0794, 'lastPrice': 2.0825, 'priceChange': -0.0126, 'percentChange': -0.006014032743, 'volume': 56, 'openInterest': 397}"
05/21/2025,2.0951,2.1046,2.0951,2.0951,+0.0007,+0.03%,2,383,"{'tradeTime': '2025-05-21', 'openPrice': 2.0951, 'highPrice': 2.1046, 'lowPrice': 2.0951, 'lastPrice': 2.0951, 'priceChange': 0.0007, 'percentChange': 0.000334224599, 'volume': 2, 'openInterest': 383}"
05/20/2025,2.0861,2.0944,2.0837,2.0944,+0.0083,+0.40%,34,383,"{'tradeTime': '2025-05-20', 'openPrice': 2.0861, 'highPrice': 2.0944, 'lowPrice': 2.0837, 'lastPrice': 2.0944, 'priceChange': 0.0083, 'percentChange': 0.003978716265, 'volume': 34, 'openInterest': 383}"
05/19/2025,2.0861,2.0861,2.0861,2.0861,-0.0112,-0.53%,22,379,"{'tradeTime': '2025-05-19', 'openPrice': 2.0861, 'highPrice': 2.0861, 'lowPrice': 2.0861, 'lastPrice': 2.0861, 'priceChange': -0.0112, 'percentChange': -0.005340199304, 'volume': 22, 'openInterest': 379}"
05/16/2025,2.0973,2.0973,2.0973,2.0973,+0.0013,+0.06%,14,377,"{'tradeTime': '2025-05-16', 'openPrice': 2.0973, 'highPrice': 2.0973, 'lowPrice': 2.0973, 'lastPrice': 2.0973, 'priceChange': 0.0013, 'percentChange': 0.000620229008, 'volume': 14, 'openInterest': 377}"
05/15/2025,2.0900,2.0960,2.0900,2.0960,-0.0311,-1.46%,28,377,"{'tradeTime': '2025-05-15', 'openPrice': 2.09, 'highPrice': 2.096, 'lowPrice': 2.09, 'lastPrice': 2.096, 'priceChange': -0.0311, 'percentChange': -0.014620845282, 'volume': 28, 'openInterest': 377}"
05/14/2025,2.1271,2.1271,2.1271,2.1271,-0.0048,-0.23%,53,377,"{'tradeTime': '2025-05-14', 'openPrice': 2.1271, 'highPrice': 2.1271, 'lowPrice': 2.1271, 'lastPrice': 2.1271, 'priceChange': -0.0048, 'percentChange': -0.002251512735, 'volume': 53, 'openInterest': 377}"
05/13/2025,2.1213,2.1325,2.1213,2.1319,+0.0316,+1.50%,56,377,"{'tradeTime': '2025-05-13', 'openPrice': 2.1213, 'highPrice': 2.1325, 'lowPrice': 2.1213, 'lastPrice': 2.1319, 'priceChange': 0.0316, 'percentChange': 0.015045469695, 'volume': 56, 'openInterest': 377}"
05/12/2025,2.1125,2.1125,2.0976,2.1003,+0.0358,+1.73%,25,373,"{'tradeTime': '2025-05-12', 'openPrice': 2.1125, 'highPrice': 2.1125, 'lowPrice': 2.0976, 'lastPrice': 2.1003, 'priceChange': 0.0358, 'percentChange': 0.017340760475, 'volume': 25, 'openInterest': 373}"
05/09/2025,2.0645,2.0645,2.0645,2.0645,+0.0161,+0.79%,18,368,"{'tradeTime': '2025-05-09', 'openPrice': 2.0645, 'highPrice': 2.0645, 'lowPrice': 2.0645, 'lastPrice': 2.0645, 'priceChange': 0.0161, 'percentChange': 0.007859793009, 'volume': 18, 'openInterest': 368}"
05/08/2025,2.0484,2.0484,2.0484,2.0484,+0.0315,+1.56%,16,369,"{'tradeTime': '2025-05-08', 'openPrice': 2.0484, 'highPrice': 2.0484, 'lowPrice': 2.0484, 'lastPrice': 2.0484, 'priceChange': 0.0315, 'percentChange': 0.015618027666, 'volume': 16, 'openInterest': 369}"
05/07/2025,2.0452,2.0452,2.0169,2.0169,-0.0274,-1.34%,34,368,"{'tradeTime': '2025-05-07', 'openPrice': 2.0452, 'highPrice': 2.0452, 'lowPrice': 2.0169, 'lastPrice': 2.0169, 'priceChange': -0.0274, 'percentChange': -0.013403120873, 'volume': 34, 'openInterest': 368}"
05/06/2025,2.0536,2.0536,2.0443,2.0443,+0.0288,+1.43%,10,358,"{'tradeTime': '2025-05-06', 'openPrice': 2.0536, 'highPrice': 2.0536, 'lowPrice': 2.0443, 'lastPrice': 2.0443, 'priceChange': 0.0288, 'percentChange': 0.014289258249, 'volume': 10, 'openInterest': 358}"
05/05/2025,2.0160,2.0160,2.0155,2.0155,-0.0193,-0.95%,43,355,"{'tradeTime': '2025-05-05', 'openPrice': 2.016, 'highPrice': 2.016, 'lowPrice': 2.0155, 'lastPrice': 2.0155, 'priceChange': -0.0193, 'percentChange': -0.009484961667, 'volume': 43, 'openInterest': 355}"
05/02/2025,2.0325,2.0348,2.0324,2.0348,-0.0120,-0.59%,12,351,"{'tradeTime': '2025-05-02', 'openPrice': 2.0325, 'highPrice': 2.0348, 'lowPrice': 2.0324, 'lastPrice': 2.0348, 'priceChange': -0.012, 'percentChange': -0.00586281024, 'volume': 12, 'openInterest': 351}"
05/01/2025,2.0411,2.0468,2.0287,2.0468,+0.0142,+0.70%,76,350,"{'tradeTime': '2025-05-01', 'openPrice': 2.0411, 'highPrice': 2.0468, 'lowPrice': 2.0287, 'lastPrice': 2.0468, 'priceChange': 0.0142, 'percentChange': 0.006986126144, 'volume': 76, 'openInterest': 350}"
04/30/2025,2.0600,2.0600,2.0326,2.0326,-0.0474,-2.28%,12,344,"{'tradeTime': '2025-04-30', 'openPrice': 2.06, 'highPrice': 2.06, 'lowPrice': 2.0326, 'lastPrice': 2.0326, 'priceChange': -0.0474, 'percentChange': -0.022788461538, 'volume': 12, 'openInterest': 344}"
04/29/2025,2.0810,2.0810,2.0800,2.0800,-0.0198,-0.94%,23,343,"{'tradeTime': '2025-04-29', 'openPrice': 2.081, 'highPrice': 2.081, 'lowPrice': 2.08, 'lastPrice': 2.08, 'priceChange': -0.0198, 'percentChange': -0.009429469473, 'volume': 23, 'openInterest': 343}"
04/28/2025,2.0998,2.0998,2.0998,2.0998,-0.0110,-0.52%,6,336,"{'tradeTime': '2025-04-28', 'openPrice': 2.0998, 'highPrice': 2.0998, 'lowPrice': 2.0998, 'lastPrice': 2.0998, 'priceChange': -0.011, 'percentChange': -0.005211294296, 'volume': 6, 'openInterest': 336}"
04/25/2025,2.1124,2.1124,2.1108,2.1108,+0.0034,+0.16%,10,337,"{'tradeTime': '2025-04-25', 'openPrice': 2.1124, 'highPrice': 2.1124, 'lowPrice': 2.1108, 'lastPrice': 2.1108, 'priceChange': 0.0034, 'percentChange': 0.001613362437, 'volume': 10, 'openInterest': 337}"
04/24/2025,2.1020,2.1074,2.0995,2.1074,+0.0159,+0.76%,70,338,"{'tradeTime': '2025-04-24', 'openPrice': 2.102, 'highPrice': 2.1074, 'lowPrice': 2.0995, 'lastPrice': 2.1074, 'priceChange': 0.0159, 'percentChange': 0.007602199378, 'volume': 70, 'openInterest': 338}"
04/23/2025,2.0915,2.0915,2.0915,2.0915,-0.0110,-0.52%,47,318,"{'tradeTime': '2025-04-23', 'openPrice': 2.0915, 'highPrice': 2.0915, 'lowPrice': 2.0915, 'lastPrice': 2.0915, 'priceChange': -0.011, 'percentChange': -0.005231866825, 'volume': 47, 'openInterest': 318}"
04/22/2025,2.1025,2.1025,2.1025,2.1025,+0.0262,+1.26%,20,321,"{'tradeTime': '2025-04-22', 'openPrice': 2.1025, 'highPrice': 2.1025, 'lowPrice': 2.1025, 'lastPrice': 2.1025, 'priceChange': 0.0262, 'percentChange': 0.012618600395, 'volume': 20, 'openInterest': 321}"
04/21/2025,2.0763,2.0763,2.0763,2.0763,-0.0344,-1.63%,40,324,"{'tradeTime': '2025-04-21', 'openPrice': 2.0763, 'highPrice': 2.0763, 'lowPrice': 2.0763, 'lastPrice': 2.0763, 'priceChange': -0.0344, 'percentChange': -0.016297910646, 'volume': 40, 'openInterest': 324}"
04/17/2025,2.1107,2.1107,2.1107,2.1107,+0.0333,+1.60%,76,340,"{'tradeTime': '2025-04-17', 'openPrice': 2.1107, 'highPrice': 2.1107, 'lowPrice': 2.1107, 'lastPrice': 2.1107, 'priceChange': 0.0333, 'percentChange': 0.01602965245, 'volume': 76, 'openInterest': 340}"
04/16/2025,2.0774,2.0774,2.0774,2.0774,+0.0133,+0.64%,91,333,"{'tradeTime': '2025-04-16', 'openPrice': 2.0774, 'highPrice': 2.0774, 'lowPrice': 2.0774, 'lastPrice': 2.0774, 'priceChange': 0.0133, 'percentChange': 0.006443486265, 'volume': 91, 'openInterest': 333}"
04/15/2025,2.0675,2.0675,2.0641,2.0641,-0.0058,-0.28%,54,336,"{'tradeTime': '2025-04-15', 'openPrice': 2.0675, 'highPrice': 2.0675, 'lowPrice': 2.0641, 'lastPrice': 2.0641, 'priceChange': -0.0058, 'percentChange': -0.002802067733, 'volume': 54, 'openInterest': 336}"
04/14/2025,2.0699,2.0699,2.0699,2.0699,+0.0112,+0.54%,15,335,"{'tradeTime': '2025-04-14', 'openPrice': 2.0699, 'highPrice': 2.0699, 'lowPrice': 2.0699, 'lastPrice': 2.0699, 'priceChange': 0.0112, 'percentChange': 0.00544032642, 'volume': 15, 'openInterest': 335}"
04/11/2025,2.0422,2.0587,2.0422,2.0587,+0.0105,+0.51%,83,332,"{'tradeTime': '2025-04-11', 'openPrice': 2.0422, 'highPrice': 2.0587, 'lowPrice': 2.0422, 'lastPrice': 2.0587, 'priceChange': 0.0105, 'percentChange': 0.005126452495, 'volume': 83, 'openInterest': 332}"
04/10/2025,2.0740,2.0740,2.0317,2.0482,-0.0396,-1.90%,131,317,"{'tradeTime': '2025-04-10', 'openPrice': 2.074, 'highPrice': 2.074, 'lowPrice': 2.0317, 'lastPrice': 2.0482, 'priceChange': -0.0396, 'percentChange': -0.018967334036, 'volume': 131, 'openInterest': 317}"
04/09/2025,1.9979,2.1005,1.9886,2.0878,+0.0600,+2.96%,243,319,"{'tradeTime': '2025-04-09', 'openPrice': 1.9979, 'highPrice': 2.1005, 'lowPrice': 1.9886, 'lastPrice': 2.0878, 'priceChange': 0.06, 'percentChange': 0.029588716836, 'volume': 243, 'openInterest': 319}"
04/08/2025,2.0700,2.0700,2.0150,2.0278,-0.0267,-1.30%,190,297,"{'tradeTime': '2025-04-08', 'openPrice': 2.07, 'highPrice': 2.07, 'lowPrice': 2.015, 'lastPrice': 2.0278, 'priceChange': -0.0267, 'percentChange': -0.01299586274, 'volume': 190, 'openInterest': 297}"
04/07/2025,2.0635,2.0733,2.0399,2.0545,-0.0020,-0.10%,135,284,"{'tradeTime': '2025-04-07', 'openPrice': 2.0635, 'highPrice': 2.0733, 'lowPrice': 2.0399, 'lastPrice': 2.0545, 'priceChange': -0.002, 'percentChange': -0.000972526137, 'volume': 135, 'openInterest': 284}"
04/04/2025,2.0700,2.0740,2.0300,2.0565,-0.0793,-3.71%,224,239,"{'tradeTime': '2025-04-04', 'openPrice': 2.07, 'highPrice': 2.074, 'lowPrice': 2.03, 'lastPrice': 2.0565, 'priceChange': -0.0793, 'percentChange': -0.037128944658, 'volume': 224, 'openInterest': 239}"
04/03/2025,2.1300,2.1400,2.1271,2.1358,-0.0851,-3.83%,136,187,"{'tradeTime': '2025-04-03', 'openPrice': 2.13, 'highPrice': 2.14, 'lowPrice': 2.1271, 'lastPrice': 2.1358, 'priceChange': -0.0851, 'percentChange': -0.03831779909, 'volume': 136, 'openInterest': 187}"
04/02/2025,2.2209,2.2209,2.2209,2.2209,+0.0177,+0.80%,42,147,"{'tradeTime': '2025-04-02', 'openPrice': 2.2209, 'highPrice': 2.2209, 'lowPrice': 2.2209, 'lastPrice': 2.2209, 'priceChange': 0.0177, 'percentChange': 0.008033769063, 'volume': 42, 'openInterest': 147}"
04/01/2025,2.2000,2.2032,2.1977,2.2032,+0.0016,+0.07%,52,147,"{'tradeTime': '2025-04-01', 'openPrice': 2.2, 'highPrice': 2.2032, 'lowPrice': 2.1977, 'lastPrice': 2.2032, 'priceChange': 0.0016, 'percentChange': 0.000726744186, 'volume': 52, 'openInterest': 147}"
03/31/2025,2.2016,2.2016,2.2016,2.2016,+0.0334,+1.54%,3,145,"{'tradeTime': '2025-03-31', 'openPrice': 2.2016, 'highPrice': 2.2016, 'lowPrice': 2.2016, 'lastPrice': 2.2016, 'priceChange': 0.0334, 'percentChange': 0.015404482981, 'volume': 3, 'openInterest': 145}"
03/28/2025,2.1682,2.1682,2.1682,2.1682,-0.0155,-0.71%,0,146,"{'tradeTime': '2025-03-28', 'openPrice': 2.1682, 'highPrice': 2.1682, 'lowPrice': 2.1682, 'lastPrice': 2.1682, 'priceChange': -0.0155, 'percentChange': -0.007098044603, 'volume': 0, 'openInterest': 146}"
03/27/2025,2.1837,2.1837,2.1837,2.1837,+0.0104,+0.48%,3,146,"{'tradeTime': '2025-03-27', 'openPrice': 2.1837, 'highPrice': 2.1837, 'lowPrice': 2.1837, 'lastPrice': 2.1837, 'priceChange': 0.0104, 'percentChange': 0.004785349469, 'volume': 3, 'openInterest': 146}"
03/26/2025,2.1733,2.1733,2.1733,2.1733,+0.0124,+0.57%,45,146,"{'tradeTime': '2025-03-26', 'openPrice': 2.1733, 'highPrice': 2.1733, 'lowPrice': 2.1733, 'lastPrice': 2.1733, 'priceChange': 0.0124, 'percentChange': 0.005738349762, 'volume': 45, 'openInterest': 146}"
03/25/2025,2.1609,2.1609,2.1589,2.1609,+0.0006,+0.03%,61,144,"{'tradeTime': '2025-03-25', 'openPrice': 2.1609, 'highPrice': 2.1609, 'lowPrice': 2.1589, 'lastPrice': 2.1609, 'priceChange': 0.0006, 'percentChange': 0.000277739203, 'volume': 61, 'openInterest': 144}"
03/24/2025,2.1603,2.1603,2.1603,2.1603,-0.0009,-0.04%,9,147,"{'tradeTime': '2025-03-24', 'openPrice': 2.1603, 'highPrice': 2.1603, 'lowPrice': 2.1603, 'lastPrice': 2.1603, 'priceChange': -0.0009, 'percentChange': -0.000416435314, 'volume': 9, 'openInterest': 147}"
03/21/2025,2.1612,2.1612,2.1612,2.1612,-0.0007,-0.03%,7,148,"{'tradeTime': '2025-03-21', 'openPrice': 2.1612, 'highPrice': 2.1612, 'lowPrice': 2.1612, 'lastPrice': 2.1612, 'priceChange': -0.0007, 'percentChange': -0.000323789259, 'volume': 7, 'openInterest': 148}"
03/20/2025,2.1619,2.1619,2.1619,2.1619,+0.0212,+0.99%,7,148,"{'tradeTime': '2025-03-20', 'openPrice': 2.1619, 'highPrice': 2.1619, 'lowPrice': 2.1619, 'lastPrice': 2.1619, 'priceChange': 0.0212, 'percentChange': 0.009903302658, 'volume': 7, 'openInterest': 148}"
03/19/2025,2.1407,2.1407,2.1407,2.1407,+0.0095,+0.45%,16,147,"{'tradeTime': '2025-03-19', 'openPrice': 2.1407, 'highPrice': 2.1407, 'lowPrice': 2.1407, 'lastPrice': 2.1407, 'priceChange': 0.0095, 'percentChange': 0.004457582583, 'volume': 16, 'openInterest': 147}"
03/18/2025,2.1312,2.1312,2.1312,2.1312,-0.0058,-0.27%,0,145,"{'tradeTime': '2025-03-18', 'openPrice': 2.1312, 'highPrice': 2.1312, 'lowPrice': 2.1312, 'lastPrice': 2.1312, 'priceChange': -0.0058, 'percentChange': -0.002714085166, 'volume': 0, 'openInterest': 145}"
03/17/2025,2.1370,2.1370,2.1370,2.1370,+0.0193,+0.91%,0,145,"{'tradeTime': '2025-03-17', 'openPrice': 2.137, 'highPrice': 2.137, 'lowPrice': 2.137, 'lastPrice': 2.137, 'priceChange': 0.0193, 'percentChange': 0.009113661047, 'volume': 0, 'openInterest': 145}"
03/14/2025,2.1177,2.1177,2.1177,2.1177,+0.0079,+0.37%,5,145,"{'tradeTime': '2025-03-14', 'openPrice': 2.1177, 'highPrice': 2.1177, 'lowPrice': 2.1177, 'lastPrice': 2.1177, 'priceChange': 0.0079, 'percentChange': 0.003744430752, 'volume': 5, 'openInterest': 145}"
03/13/2025,2.1098,2.1098,2.1098,2.1098,-0.0238,-1.12%,15,144,"{'tradeTime': '2025-03-13', 'openPrice': 2.1098, 'highPrice': 2.1098, 'lowPrice': 2.1098, 'lastPrice': 2.1098, 'priceChange': -0.0238, 'percentChange': -0.011154855643, 'volume': 15, 'openInterest': 144}"
03/12/2025,2.1331,2.1336,2.1331,2.1336,+0.0198,+0.94%,8,140,"{'tradeTime': '2025-03-12', 'openPrice': 2.1331, 'highPrice': 2.1336, 'lowPrice': 2.1331, 'lastPrice': 2.1336, 'priceChange': 0.0198, 'percentChange': 0.009367016747, 'volume': 8, 'openInterest': 140}"
03/11/2025,2.1138,2.1138,2.1138,2.1138,+0.0056,+0.27%,1,140,"{'tradeTime': '2025-03-11', 'openPrice': 2.1138, 'highPrice': 2.1138, 'lowPrice': 2.1138, 'lastPrice': 2.1138, 'priceChange': 0.0056, 'percentChange': 0.002656294469, 'volume': 1, 'openInterest': 140}"
03/10/2025,2.1085,2.1085,2.1082,2.1082,-0.0307,-1.44%,35,140,"{'tradeTime': '2025-03-10', 'openPrice': 2.1085, 'highPrice': 2.1085, 'lowPrice': 2.1082, 'lastPrice': 2.1082, 'priceChange': -0.0307, 'percentChange': -0.014353172191, 'volume': 35, 'openInterest': 140}"
03/07/2025,2.1357,2.1400,2.1357,2.1389,+0.0130,+0.61%,40,130,"{'tradeTime': '2025-03-07', 'openPrice': 2.1357, 'highPrice': 2.14, 'lowPrice': 2.1357, 'lastPrice': 2.1389, 'priceChange': 0.013, 'percentChange': 0.006115057152, 'volume': 40, 'openInterest': 130}"
03/06/2025,2.1349,2.1349,2.1259,2.1259,-0.0042,-0.20%,23,121,"{'tradeTime': '2025-03-06', 'openPrice': 2.1349, 'highPrice': 2.1349, 'lowPrice': 2.1259, 'lastPrice': 2.1259, 'priceChange': -0.0042, 'percentChange': -0.001971738416, 'volume': 23, 'openInterest': 121}"
03/05/2025,2.1140,2.1301,2.1140,2.1301,-0.0274,-1.27%,10,113,"{'tradeTime': '2025-03-05', 'openPrice': 2.114, 'highPrice': 2.1301, 'lowPrice': 2.114, 'lastPrice': 2.1301, 'priceChange': -0.0274, 'percentChange': -0.012699884125, 'volume': 10, 'openInterest': 113}"
03/04/2025,2.1575,2.1575,2.1575,2.1575,+0.0040,+0.19%,16,111,"{'tradeTime': '2025-03-04', 'openPrice': 2.1575, 'highPrice': 2.1575, 'lowPrice': 2.1575, 'lastPrice': 2.1575, 'priceChange': 0.004, 'percentChange': 0.001857441375, 'volume': 16, 'openInterest': 111}"
