tradeTime,openPrice,highPrice,lowPrice,lastPrice,priceChange,percentChange,volume,openInterest,raw
04/14/2025,2.0510,2.0730,2.0356,2.0534,+0.0154,+0.76%,"6,384","26,383","{'tradeTime': '2025-04-14', 'openPrice': 2.051, 'highPrice': 2.073, 'lowPrice': 2.0356, 'lastPrice': 2.0534, 'priceChange': 0.0154, 'percentChange': 0.00755642787, 'volume': 6384, 'openInterest': 26383}"
04/11/2025,2.0239,2.0477,2.0082,2.0380,+0.0153,+0.76%,"8,502","27,307","{'tradeTime': '2025-04-11', 'openPrice': 2.0239, 'highPrice': 2.0477, 'lowPrice': 2.0082, 'lastPrice': 2.038, 'priceChange': 0.0153, 'percentChange': 0.007564146932, 'volume': 8502, 'openInterest': 27307}"
04/10/2025,2.0838,2.0887,1.9988,2.0227,-0.0552,-2.66%,"12,987","27,535","{'tradeTime': '2025-04-10', 'openPrice': 2.0838, 'highPrice': 2.0887, 'lowPrice': 1.9988, 'lastPrice': 2.0227, 'priceChange': -0.0552, 'percentChange': -0.026565282256, 'volume': 12987, 'openInterest': 27535}"
04/09/2025,1.9901,2.0919,1.9157,2.0779,+0.0637,+3.16%,"26,620","27,890","{'tradeTime': '2025-04-09', 'openPrice': 1.9901, 'highPrice': 2.0919, 'lowPrice': 1.9157, 'lastPrice': 2.0779, 'priceChange': 0.0637, 'percentChange': 0.031625459239, 'volume': 26620, 'openInterest': 27890}"
04/08/2025,2.0566,2.0706,1.9840,2.0142,-0.0304,-1.49%,"13,322","26,575","{'tradeTime': '2025-04-08', 'openPrice': 2.0566, 'highPrice': 2.0706, 'lowPrice': 1.984, 'lastPrice': 2.0142, 'priceChange': -0.0304, 'percentChange': -0.014868433924, 'volume': 13322, 'openInterest': 26575}"
04/07/2025,2.0340,2.1102,1.9969,2.0446,-0.0151,-0.73%,"14,569","26,167","{'tradeTime': '2025-04-07', 'openPrice': 2.034, 'highPrice': 2.1102, 'lowPrice': 1.9969, 'lastPrice': 2.0446, 'priceChange': -0.0151, 'percentChange': -0.007331164733, 'volume': 14569, 'openInterest': 26167}"
04/04/2025,2.1566,2.1634,2.0277,2.0597,-0.1066,-4.92%,"19,733","25,166","{'tradeTime': '2025-04-04', 'openPrice': 2.1566, 'highPrice': 2.1634, 'lowPrice': 2.0277, 'lastPrice': 2.0597, 'priceChange': -0.1066, 'percentChange': -0.049208327563, 'volume': 19733, 'openInterest': 25166}"
04/03/2025,2.2449,2.2449,2.1445,2.1663,-0.1201,-5.25%,"15,886","24,518","{'tradeTime': '2025-04-03', 'openPrice': 2.2449, 'highPrice': 2.2449, 'lowPrice': 2.1445, 'lastPrice': 2.1663, 'priceChange': -0.1201, 'percentChange': -0.052527991603, 'volume': 15886, 'openInterest': 24518}"
04/02/2025,2.2636,2.2974,2.2542,2.2864,+0.0223,+0.98%,"10,838","24,918","{'tradeTime': '2025-04-02', 'openPrice': 2.2636, 'highPrice': 2.2974, 'lowPrice': 2.2542, 'lastPrice': 2.2864, 'priceChange': 0.0223, 'percentChange': 0.009849388278, 'volume': 10838, 'openInterest': 24918}"
04/01/2025,2.2604,2.2732,2.2553,2.2641,+0.0037,+0.16%,"10,376","23,459","{'tradeTime': '2025-04-01', 'openPrice': 2.2604, 'highPrice': 2.2732, 'lowPrice': 2.2553, 'lastPrice': 2.2641, 'priceChange': 0.0037, 'percentChange': 0.001636878429, 'volume': 10376, 'openInterest': 23459}"
03/31/2025,2.2219,2.2650,2.2055,2.2604,+0.0469,+2.12%,"4,649","23,677","{'tradeTime': '2025-03-31', 'openPrice': 2.2219, 'highPrice': 2.265, 'lowPrice': 2.2055, 'lastPrice': 2.2604, 'priceChange': 0.0469, 'percentChange': 0.021188163542, 'volume': 4649, 'openInterest': 23677}"
03/28/2025,2.2321,2.2355,2.2056,2.2135,-0.0197,-0.88%,"3,068","23,956","{'tradeTime': '2025-03-28', 'openPrice': 2.2321, 'highPrice': 2.2355, 'lowPrice': 2.2056, 'lastPrice': 2.2135, 'priceChange': -0.0197, 'percentChange': -0.008821422174, 'volume': 3068, 'openInterest': 23956}"
03/27/2025,2.2252,2.2339,2.2121,2.2332,+0.0099,+0.45%,"3,467","24,031","{'tradeTime': '2025-03-27', 'openPrice': 2.2252, 'highPrice': 2.2339, 'lowPrice': 2.2121, 'lastPrice': 2.2332, 'priceChange': 0.0099, 'percentChange': 0.004452840372, 'volume': 3467, 'openInterest': 24031}"
03/26/2025,2.2157,2.2338,2.2087,2.2233,+0.0132,+0.60%,"5,653","23,603","{'tradeTime': '2025-03-26', 'openPrice': 2.2157, 'highPrice': 2.2338, 'lowPrice': 2.2087, 'lastPrice': 2.2233, 'priceChange': 0.0132, 'percentChange': 0.005972580426, 'volume': 5653, 'openInterest': 23603}"
03/25/2025,2.2020,2.2208,2.1934,2.2101,+0.0085,+0.39%,"7,579","23,396","{'tradeTime': '2025-03-25', 'openPrice': 2.202, 'highPrice': 2.2208, 'lowPrice': 2.1934, 'lastPrice': 2.2101, 'priceChange': 0.0085, 'percentChange': 0.003860828488, 'volume': 7579, 'openInterest': 23396}"
03/24/2025,2.1991,2.2102,2.1878,2.2016,+0.0082,+0.37%,"5,259","23,013","{'tradeTime': '2025-03-24', 'openPrice': 2.1991, 'highPrice': 2.2102, 'lowPrice': 2.1878, 'lastPrice': 2.2016, 'priceChange': 0.0082, 'percentChange': 0.003738488192, 'volume': 5259, 'openInterest': 23013}"
03/21/2025,2.2018,2.2031,2.1814,2.1934,-0.0001,unch,"3,201","23,071","{'tradeTime': '2025-03-21', 'openPrice': 2.2018, 'highPrice': 2.2031, 'lowPrice': 2.1814, 'lastPrice': 2.1934, 'priceChange': -0.0001, 'percentChange': -4.5589241e-05, 'volume': 3201, 'openInterest': 23071}"
03/20/2025,2.1756,2.2001,2.1598,2.1935,+0.0215,+0.99%,"3,033","23,352","{'tradeTime': '2025-03-20', 'openPrice': 2.1756, 'highPrice': 2.2001, 'lowPrice': 2.1598, 'lastPrice': 2.1935, 'priceChange': 0.0215, 'percentChange': 0.009898710866, 'volume': 3033, 'openInterest': 23352}"
03/19/2025,2.1581,2.1822,2.1460,2.1720,+0.0135,+0.63%,"5,430","23,422","{'tradeTime': '2025-03-19', 'openPrice': 2.1581, 'highPrice': 2.1822, 'lowPrice': 2.146, 'lastPrice': 2.172, 'priceChange': 0.0135, 'percentChange': 0.006254343294, 'volume': 5430, 'openInterest': 23422}"
