tradeTime,openPrice,highPrice,lowPrice,lastPrice,priceChange,percentChange,volume,openInterest,raw
06/03/2025,606.50,614.75,602.75,612.75,+10.50,+1.74%,"9,189","46,375","{'tradeTime': '2025-06-03', 'openPrice': 606.5, 'highPrice': 614.75, 'lowPrice': 602.75, 'lastPrice': 612.75, 'priceChange': 10.5, 'percentChange': 0.017434620174, 'volume': 9189, 'openInterest': 46375}"
06/02/2025,591.75,610.75,591.75,602.25,+14.25,+2.42%,"8,067","45,263","{'tradeTime': '2025-06-02', 'openPrice': 591.75, 'highPrice': 610.75, 'lowPrice': 591.75, 'lastPrice': 602.25, 'priceChange': 14.25, 'percentChange': 0.024234693878, 'volume': 8067, 'openInterest': 45263}"
05/30/2025,593.50,600.00,584.00,588.00,-8.00,-1.34%,"8,351","45,069","{'tradeTime': '2025-05-30', 'openPrice': 593.5, 'highPrice': 600, 'lowPrice': 584, 'lastPrice': 588, 'priceChange': -8, 'percentChange': -0.013422818792, 'volume': 8351, 'openInterest': 45069}"
05/29/2025,605.50,612.00,593.50,596.00,-9.00,-1.49%,"6,284","43,733","{'tradeTime': '2025-05-29', 'openPrice': 605.5, 'highPrice': 612, 'lowPrice': 593.5, 'lastPrice': 596, 'priceChange': -9, 'percentChange': -0.014876033058, 'volume': 6284, 'openInterest': 43733}"
05/28/2025,600.25,609.50,597.50,605.00,+9.50,+1.60%,"10,673","43,334","{'tradeTime': '2025-05-28', 'openPrice': 600.25, 'highPrice': 609.5, 'lowPrice': 597.5, 'lastPrice': 605, 'priceChange': 9.5, 'percentChange': 0.015952980688, 'volume': 10673, 'openInterest': 43334}"
05/27/2025,601.00,604.25,594.50,595.50,-5.75,-0.96%,"7,596","42,134","{'tradeTime': '2025-05-27', 'openPrice': 601, 'highPrice': 604.25, 'lowPrice': 594.5, 'lastPrice': 595.5, 'priceChange': -5.75, 'percentChange': -0.009563409563, 'volume': 7596, 'openInterest': 42134}"
05/26/2025,604.00,605.50,599.75,601.25,-2.75,-0.46%,590,"41,928","{'tradeTime': '2025-05-26', 'openPrice': 604, 'highPrice': 605.5, 'lowPrice': 599.75, 'lastPrice': 601.25, 'priceChange': -2.75, 'percentChange': -0.004552980132, 'volume': 590, 'openInterest': 41928}"
05/23/2025,599.00,604.50,592.50,604.00,+4.00,+0.67%,"7,628","41,919","{'tradeTime': '2025-05-23', 'openPrice': 599, 'highPrice': 604.5, 'lowPrice': 592.5, 'lastPrice': 604, 'priceChange': 4, 'percentChange': 0.006666666667, 'volume': 7628, 'openInterest': 41919}"
05/22/2025,604.75,606.00,594.75,600.00,-4.75,-0.79%,"6,038","40,876","{'tradeTime': '2025-05-22', 'openPrice': 604.75, 'highPrice': 606, 'lowPrice': 594.75, 'lastPrice': 600, 'priceChange': -4.75, 'percentChange': -0.007854485325, 'volume': 6038, 'openInterest': 40876}"
05/21/2025,612.50,614.75,603.25,604.75,+1.00,+0.17%,"4,154","40,484","{'tradeTime': '2025-05-21', 'openPrice': 612.5, 'highPrice': 614.75, 'lowPrice': 603.25, 'lastPrice': 604.75, 'priceChange': 1, 'percentChange': 0.0016563147, 'volume': 4154, 'openInterest': 40484}"
05/20/2025,605.75,609.25,602.25,603.75,-3.00,-0.49%,"4,866","40,673","{'tradeTime': '2025-05-20', 'openPrice': 605.75, 'highPrice': 609.25, 'lowPrice': 602.25, 'lastPrice': 603.75, 'priceChange': -3, 'percentChange': -0.004944375773, 'volume': 4866, 'openInterest': 40673}"
05/19/2025,608.50,610.00,602.25,606.75,-1.25,-0.21%,"5,433","40,787","{'tradeTime': '2025-05-19', 'openPrice': 608.5, 'highPrice': 610, 'lowPrice': 602.25, 'lastPrice': 606.75, 'priceChange': -1.25, 'percentChange': -0.002055921053, 'volume': 5433, 'openInterest': 40787}"
05/16/2025,610.75,611.25,604.00,608.00,-1.25,-0.21%,"6,093","39,395","{'tradeTime': '2025-05-16', 'openPrice': 610.75, 'highPrice': 611.25, 'lowPrice': 604, 'lastPrice': 608, 'priceChange': -1.25, 'percentChange': -0.002051702913, 'volume': 6093, 'openInterest': 39395}"
05/15/2025,614.50,615.25,602.75,609.25,-10.25,-1.65%,"10,452","40,300","{'tradeTime': '2025-05-15', 'openPrice': 614.5, 'highPrice': 615.25, 'lowPrice': 602.75, 'lastPrice': 609.25, 'priceChange': -10.25, 'percentChange': -0.016545601291, 'volume': 10452, 'openInterest': 40300}"
05/14/2025,621.50,622.50,615.25,619.50,+1.25,+0.20%,"8,742","39,771","{'tradeTime': '2025-05-14', 'openPrice': 621.5, 'highPrice': 622.5, 'lowPrice': 615.25, 'lastPrice': 619.5, 'priceChange': 1.25, 'percentChange': 0.002021835827, 'volume': 8742, 'openInterest': 39771}"
05/13/2025,606.25,622.25,606.00,618.25,+9.25,+1.52%,"5,547","38,240","{'tradeTime': '2025-05-13', 'openPrice': 606.25, 'highPrice': 622.25, 'lowPrice': 606, 'lastPrice': 618.25, 'priceChange': 9.25, 'percentChange': 0.015188834154, 'volume': 5547, 'openInterest': 38240}"
05/12/2025,600.50,615.75,599.50,609.00,+12.75,+2.14%,"10,652","37,577","{'tradeTime': '2025-05-12', 'openPrice': 600.5, 'highPrice': 615.75, 'lowPrice': 599.5, 'lastPrice': 609, 'priceChange': 12.75, 'percentChange': 0.021383647799, 'volume': 10652, 'openInterest': 37577}"
05/09/2025,593.00,601.25,591.25,596.25,+6.75,+1.15%,"6,134","37,775","{'tradeTime': '2025-05-09', 'openPrice': 593, 'highPrice': 601.25, 'lowPrice': 591.25, 'lastPrice': 596.25, 'priceChange': 6.75, 'percentChange': 0.011450381679, 'volume': 6134, 'openInterest': 37775}"
05/08/2025,576.75,594.50,576.75,589.50,+10.25,+1.77%,"4,704","36,219","{'tradeTime': '2025-05-08', 'openPrice': 576.75, 'highPrice': 594.5, 'lowPrice': 576.75, 'lastPrice': 589.5, 'priceChange': 10.25, 'percentChange': 0.017695295641, 'volume': 4704, 'openInterest': 36219}"
05/07/2025,589.25,592.00,576.00,579.25,-11.25,-1.91%,"5,508","36,302","{'tradeTime': '2025-05-07', 'openPrice': 589.25, 'highPrice': 592, 'lowPrice': 576, 'lastPrice': 579.25, 'priceChange': -11.25, 'percentChange': -0.019051651143, 'volume': 5508, 'openInterest': 36302}"
05/06/2025,580.00,591.00,580.00,590.50,+18.75,+3.28%,"5,881","36,260","{'tradeTime': '2025-05-06', 'openPrice': 580, 'highPrice': 591, 'lowPrice': 580, 'lastPrice': 590.5, 'priceChange': 18.75, 'percentChange': 0.032794053345, 'volume': 5881, 'openInterest': 36260}"
05/05/2025,574.00,578.75,565.00,571.75,-7.50,-1.29%,"5,001","36,723","{'tradeTime': '2025-05-05', 'openPrice': 574, 'highPrice': 578.75, 'lowPrice': 565, 'lastPrice': 571.75, 'priceChange': -7.5, 'percentChange': -0.012947777298, 'volume': 5001, 'openInterest': 36723}"
05/02/2025,586.50,588.50,576.50,579.25,-3.00,-0.52%,"2,518","36,360","{'tradeTime': '2025-05-02', 'openPrice': 586.5, 'highPrice': 588.5, 'lowPrice': 576.5, 'lastPrice': 579.25, 'priceChange': -3, 'percentChange': -0.005152425934, 'volume': 2518, 'openInterest': 36360}"
05/01/2025,583.50,586.75,570.50,582.25,-12.00,-2.02%,"7,209","36,385","{'tradeTime': '2025-05-01', 'openPrice': 583.5, 'highPrice': 586.75, 'lowPrice': 570.5, 'lastPrice': 582.25, 'priceChange': -12, 'percentChange': -0.020193521245, 'volume': 7209, 'openInterest': 36385}"
04/30/2025,593.50,596.50,581.50,594.25,-8.50,-1.41%,"4,822","35,544","{'tradeTime': '2025-04-30', 'openPrice': 593.5, 'highPrice': 596.5, 'lowPrice': 581.5, 'lastPrice': 594.25, 'priceChange': -8.5, 'percentChange': -0.014102032352, 'volume': 4822, 'openInterest': 35544}"
04/29/2025,608.25,608.25,597.00,602.75,-5.00,-0.82%,"4,630","35,177","{'tradeTime': '2025-04-29', 'openPrice': 608.25, 'highPrice': 608.25, 'lowPrice': 597, 'lastPrice': 602.75, 'priceChange': -5, 'percentChange': -0.008227067051, 'volume': 4630, 'openInterest': 35177}"
04/28/2025,616.75,619.25,606.50,607.75,-6.25,-1.02%,"3,641","34,547","{'tradeTime': '2025-04-28', 'openPrice': 616.75, 'highPrice': 619.25, 'lowPrice': 606.5, 'lastPrice': 607.75, 'priceChange': -6.25, 'percentChange': -0.010179153094, 'volume': 3641, 'openInterest': 34547}"
04/25/2025,613.75,616.25,607.25,614.00,+4.50,+0.74%,"5,033","34,102","{'tradeTime': '2025-04-25', 'openPrice': 613.75, 'highPrice': 616.25, 'lowPrice': 607.25, 'lastPrice': 614, 'priceChange': 4.5, 'percentChange': 0.007383100902, 'volume': 5033, 'openInterest': 34102}"
04/24/2025,609.50,615.25,607.50,609.50,+4.25,+0.70%,"2,423","33,439","{'tradeTime': '2025-04-24', 'openPrice': 609.5, 'highPrice': 615.25, 'lowPrice': 607.5, 'lastPrice': 609.5, 'priceChange': 4.25, 'percentChange': 0.00702189178, 'volume': 2423, 'openInterest': 33439}"
04/23/2025,620.00,624.00,603.00,605.25,-11.50,-1.86%,"5,379","33,339","{'tradeTime': '2025-04-23', 'openPrice': 620, 'highPrice': 624, 'lowPrice': 603, 'lastPrice': 605.25, 'priceChange': -11.5, 'percentChange': -0.018646128901, 'volume': 5379, 'openInterest': 33339}"
04/22/2025,610.00,620.00,609.50,616.75,+9.75,+1.61%,"3,170","32,848","{'tradeTime': '2025-04-22', 'openPrice': 610, 'highPrice': 620, 'lowPrice': 609.5, 'lastPrice': 616.75, 'priceChange': 9.75, 'percentChange': 0.016062602965, 'volume': 3170, 'openInterest': 32848}"
04/21/2025,614.75,615.25,605.25,607.00,-11.25,-1.82%,608,"31,970","{'tradeTime': '2025-04-21', 'openPrice': 614.75, 'highPrice': 615.25, 'lowPrice': 605.25, 'lastPrice': 607, 'priceChange': -11.25, 'percentChange': -0.018196522442, 'volume': 608, 'openInterest': 31970}"
04/17/2025,607.75,622.50,607.25,618.25,+11.75,+1.94%,"4,191","31,924","{'tradeTime': '2025-04-17', 'openPrice': 607.75, 'highPrice': 622.5, 'lowPrice': 607.25, 'lastPrice': 618.25, 'priceChange': 11.75, 'percentChange': 0.019373454246, 'volume': 4191, 'openInterest': 31924}"
04/16/2025,598.00,607.75,593.00,606.50,+9.25,+1.55%,"3,927","31,350","{'tradeTime': '2025-04-16', 'openPrice': 598, 'highPrice': 607.75, 'lowPrice': 593, 'lastPrice': 606.5, 'priceChange': 9.25, 'percentChange': 0.015487651737, 'volume': 3927, 'openInterest': 31350}"
04/15/2025,601.00,605.25,596.25,597.25,-3.00,-0.50%,"4,468","31,990","{'tradeTime': '2025-04-15', 'openPrice': 601, 'highPrice': 605.25, 'lowPrice': 596.25, 'lastPrice': 597.25, 'priceChange': -3, 'percentChange': -0.004997917534, 'volume': 4468, 'openInterest': 31990}"
04/14/2025,602.75,606.75,597.00,600.25,+11.00,+1.87%,"2,577","31,312","{'tradeTime': '2025-04-14', 'openPrice': 602.75, 'highPrice': 606.75, 'lowPrice': 597, 'lastPrice': 600.25, 'priceChange': 11, 'percentChange': 0.018667798048, 'volume': 2577, 'openInterest': 31312}"
04/11/2025,588.50,598.75,586.50,589.25,-1.25,-0.21%,"10,689","31,472","{'tradeTime': '2025-04-11', 'openPrice': 588.5, 'highPrice': 598.75, 'lowPrice': 586.5, 'lastPrice': 589.25, 'priceChange': -1.25, 'percentChange': -0.002116850127, 'volume': 10689, 'openInterest': 31472}"
04/10/2025,611.50,611.50,585.00,590.50,+18.75,+3.28%,"8,607","32,366","{'tradeTime': '2025-04-10', 'openPrice': 611.5, 'highPrice': 611.5, 'lowPrice': 585, 'lastPrice': 590.5, 'priceChange': 18.75, 'percentChange': 0.032794053345, 'volume': 8607, 'openInterest': 32366}"
04/09/2025,579.75,612.75,560.50,571.75,-26.75,-4.47%,"17,781","30,551","{'tradeTime': '2025-04-09', 'openPrice': 579.75, 'highPrice': 612.75, 'lowPrice': 560.5, 'lastPrice': 571.75, 'priceChange': -26.75, 'percentChange': -0.044695071011, 'volume': 17781, 'openInterest': 30551}"
04/08/2025,602.75,607.25,581.50,598.50,+0.75,+0.13%,"10,276","29,482","{'tradeTime': '2025-04-08', 'openPrice': 602.75, 'highPrice': 607.25, 'lowPrice': 581.5, 'lastPrice': 598.5, 'priceChange': 0.75, 'percentChange': 0.001254705144, 'volume': 10276, 'openInterest': 29482}"
04/07/2025,601.75,620.00,585.25,597.75,-7.25,-1.20%,"10,749","27,830","{'tradeTime': '2025-04-07', 'openPrice': 601.75, 'highPrice': 620, 'lowPrice': 585.25, 'lastPrice': 597.75, 'priceChange': -7.25, 'percentChange': -0.011983471074, 'volume': 10749, 'openInterest': 27830}"
04/04/2025,635.25,635.25,596.50,605.00,-29.00,-4.57%,"6,849","26,688","{'tradeTime': '2025-04-04', 'openPrice': 635.25, 'highPrice': 635.25, 'lowPrice': 596.5, 'lastPrice': 605, 'priceChange': -29, 'percentChange': -0.045741324921, 'volume': 6849, 'openInterest': 26688}"
04/03/2025,659.25,659.25,632.00,634.00,-34.25,-5.13%,"4,303","27,005","{'tradeTime': '2025-04-03', 'openPrice': 659.25, 'highPrice': 659.25, 'lowPrice': 632, 'lastPrice': 634, 'priceChange': -34.25, 'percentChange': -0.051253273475, 'volume': 4303, 'openInterest': 27005}"
04/02/2025,668.75,675.75,663.00,668.25,-1.25,-0.19%,"3,064","26,668","{'tradeTime': '2025-04-02', 'openPrice': 668.75, 'highPrice': 675.75, 'lowPrice': 663, 'lastPrice': 668.25, 'priceChange': -1.25, 'percentChange': -0.001867064974, 'volume': 3064, 'openInterest': 26668}"
04/01/2025,669.50,672.50,667.00,669.50,+1.75,+0.26%,"1,866","26,408","{'tradeTime': '2025-04-01', 'openPrice': 669.5, 'highPrice': 672.5, 'lowPrice': 667, 'lastPrice': 669.5, 'priceChange': 1.75, 'percentChange': 0.002620741295, 'volume': 1866, 'openInterest': 26408}"
03/31/2025,655.00,669.50,653.50,667.75,+15.00,+2.30%,"2,317","26,159","{'tradeTime': '2025-03-31', 'openPrice': 655, 'highPrice': 669.5, 'lowPrice': 653.5, 'lastPrice': 667.75, 'priceChange': 15, 'percentChange': 0.022979701264, 'volume': 2317, 'openInterest': 26159}"
03/28/2025,661.75,662.25,652.25,652.75,-7.00,-1.06%,"1,210","25,770","{'tradeTime': '2025-03-28', 'openPrice': 661.75, 'highPrice': 662.25, 'lowPrice': 652.25, 'lastPrice': 652.75, 'priceChange': -7, 'percentChange': -0.010610079576, 'volume': 1210, 'openInterest': 25770}"
03/27/2025,659.25,661.25,656.00,659.75,-2.00,-0.30%,"3,214","25,958","{'tradeTime': '2025-03-27', 'openPrice': 659.25, 'highPrice': 661.25, 'lowPrice': 656, 'lastPrice': 659.75, 'priceChange': -2, 'percentChange': -0.003022289384, 'volume': 3214, 'openInterest': 25958}"
03/26/2025,658.50,663.50,656.75,661.75,+7.50,+1.15%,"1,563","25,301","{'tradeTime': '2025-03-26', 'openPrice': 658.5, 'highPrice': 663.5, 'lowPrice': 656.75, 'lastPrice': 661.75, 'priceChange': 7.5, 'percentChange': 0.011463507833, 'volume': 1563, 'openInterest': 25301}"
03/25/2025,655.25,660.00,651.75,654.25,-1.00,-0.15%,"2,275","25,261","{'tradeTime': '2025-03-25', 'openPrice': 655.25, 'highPrice': 660, 'lowPrice': 651.75, 'lastPrice': 654.25, 'priceChange': -1, 'percentChange': -0.001526135063, 'volume': 2275, 'openInterest': 25261}"
03/24/2025,652.00,656.00,649.25,655.25,+5.00,+0.77%,"1,514","24,929","{'tradeTime': '2025-03-24', 'openPrice': 652, 'highPrice': 656, 'lowPrice': 649.25, 'lastPrice': 655.25, 'priceChange': 5, 'percentChange': 0.00768935025, 'volume': 1514, 'openInterest': 24929}"
03/21/2025,652.50,653.25,647.25,650.25,+1.00,+0.15%,"1,038","24,829","{'tradeTime': '2025-03-21', 'openPrice': 652.5, 'highPrice': 653.25, 'lowPrice': 647.25, 'lastPrice': 650.25, 'priceChange': 1, 'percentChange': 0.001540238737, 'volume': 1038, 'openInterest': 24829}"
03/20/2025,645.50,650.75,641.00,649.25,+6.00,+0.93%,"1,915","24,785","{'tradeTime': '2025-03-20', 'openPrice': 645.5, 'highPrice': 650.75, 'lowPrice': 641, 'lastPrice': 649.25, 'priceChange': 6, 'percentChange': 0.009327633113, 'volume': 1915, 'openInterest': 24785}"
