tradeTime,openPrice,highPrice,lowPrice,lastPrice,priceChange,percentChange,volume,openInterest,raw
06/03/2025,2.0573,2.0959,2.0434,2.0891,+0.0507,+2.49%,"52,178","62,176","{'tradeTime': '2025-06-03', 'openPrice': 2.0573, 'highPrice': 2.0959, 'lowPrice': 2.0434, 'lastPrice': 2.0891, 'priceChange': 0.0507, 'percentChange': 0.02487244898, 'volume': 52178, 'openInterest': 62176}"
06/02/2025,1.9965,2.0784,1.9965,2.0384,+0.0413,+2.07%,"39,292","58,126","{'tradeTime': '2025-06-02', 'openPrice': 1.9965, 'highPrice': 2.0784, 'lowPrice': 1.9965, 'lastPrice': 2.0384, 'priceChange': 0.0413, 'percentChange': 0.02067998598, 'volume': 39292, 'openInterest': 58126}"
05/30/2025,2.0211,2.0403,1.9829,1.9971,-0.0287,-1.42%,"41,411","57,921","{'tradeTime': '2025-05-30', 'openPrice': 2.0211, 'highPrice': 2.0403, 'lowPrice': 1.9829, 'lastPrice': 1.9971, 'priceChange': -0.0287, 'percentChange': -0.014167242571, 'volume': 41411, 'openInterest': 57921}"
05/29/2025,2.0582,2.0911,2.0190,2.0258,-0.0367,-1.78%,"26,305","54,406","{'tradeTime': '2025-05-29', 'openPrice': 2.0582, 'highPrice': 2.0911, 'lowPrice': 2.019, 'lastPrice': 2.0258, 'priceChange': -0.0367, 'percentChange': -0.017793939394, 'volume': 26305, 'openInterest': 54406}"
05/28/2025,2.0481,2.0841,2.0413,2.0625,+0.0202,+0.99%,"30,141","56,671","{'tradeTime': '2025-05-28', 'openPrice': 2.0481, 'highPrice': 2.0841, 'lowPrice': 2.0413, 'lastPrice': 2.0625, 'priceChange': 0.0202, 'percentChange': 0.009890809382, 'volume': 30141, 'openInterest': 56671}"
05/27/2025,2.0790,2.0822,2.0356,2.0423,-0.0237,-1.15%,"34,977","54,461","{'tradeTime': '2025-05-27', 'openPrice': 2.079, 'highPrice': 2.0822, 'lowPrice': 2.0356, 'lastPrice': 2.0423, 'priceChange': -0.0237, 'percentChange': -0.011471442401, 'volume': 34977, 'openInterest': 54461}"
05/23/2025,2.0632,2.0742,2.0371,2.0660,-0.0019,-0.09%,"28,200","54,708","{'tradeTime': '2025-05-23', 'openPrice': 2.0632, 'highPrice': 2.0742, 'lowPrice': 2.0371, 'lastPrice': 2.066, 'priceChange': -0.0019, 'percentChange': -0.000918806519, 'volume': 28200, 'openInterest': 54708}"
05/22/2025,2.0783,2.0840,2.0395,2.0679,-0.0215,-1.03%,"28,298","53,160","{'tradeTime': '2025-05-22', 'openPrice': 2.0783, 'highPrice': 2.084, 'lowPrice': 2.0395, 'lastPrice': 2.0679, 'priceChange': -0.0215, 'percentChange': -0.010290035417, 'volume': 28298, 'openInterest': 53160}"
05/21/2025,2.0938,2.1299,2.0704,2.0894,+0.0080,+0.38%,"30,088","51,615","{'tradeTime': '2025-05-21', 'openPrice': 2.0938, 'highPrice': 2.1299, 'lowPrice': 2.0704, 'lastPrice': 2.0894, 'priceChange': 0.008, 'percentChange': 0.00384356683, 'volume': 30088, 'openInterest': 51615}"
05/20/2025,2.0775,2.0940,2.0627,2.0814,+0.0037,+0.18%,"25,815","49,518","{'tradeTime': '2025-05-20', 'openPrice': 2.0775, 'highPrice': 2.094, 'lowPrice': 2.0627, 'lastPrice': 2.0814, 'priceChange': 0.0037, 'percentChange': 0.001780815325, 'volume': 25815, 'openInterest': 49518}"
05/19/2025,2.0872,2.0950,2.0630,2.0777,-0.0124,-0.59%,"22,770","46,214","{'tradeTime': '2025-05-19', 'openPrice': 2.0872, 'highPrice': 2.095, 'lowPrice': 2.063, 'lastPrice': 2.0777, 'priceChange': -0.0124, 'percentChange': -0.005932730491, 'volume': 22770, 'openInterest': 46214}"
05/16/2025,2.0892,2.1021,2.0619,2.0901,-0.0025,-0.12%,"29,204","44,807","{'tradeTime': '2025-05-16', 'openPrice': 2.0892, 'highPrice': 2.1021, 'lowPrice': 2.0619, 'lastPrice': 2.0901, 'priceChange': -0.0025, 'percentChange': -0.001194686037, 'volume': 29204, 'openInterest': 44807}"
05/15/2025,2.1194,2.1220,2.0677,2.0926,-0.0423,-1.98%,"49,386","43,596","{'tradeTime': '2025-05-15', 'openPrice': 2.1194, 'highPrice': 2.122, 'lowPrice': 2.0677, 'lastPrice': 2.0926, 'priceChange': -0.0423, 'percentChange': -0.019813574406, 'volume': 49386, 'openInterest': 43596}"
05/14/2025,2.1231,2.1406,2.1053,2.1349,+0.0109,+0.51%,"46,752","42,846","{'tradeTime': '2025-05-14', 'openPrice': 2.1231, 'highPrice': 2.1406, 'lowPrice': 2.1053, 'lastPrice': 2.1349, 'priceChange': 0.0109, 'percentChange': 0.005131826742, 'volume': 46752, 'openInterest': 42846}"
05/13/2025,2.0751,2.1270,2.0670,2.1240,+0.0485,+2.34%,"29,598","42,683","{'tradeTime': '2025-05-13', 'openPrice': 2.0751, 'highPrice': 2.127, 'lowPrice': 2.067, 'lastPrice': 2.124, 'priceChange': 0.0485, 'percentChange': 0.023367863166, 'volume': 29598, 'openInterest': 42683}"
05/12/2025,2.0498,2.1020,2.0397,2.0755,+0.0373,+1.83%,"26,167","43,942","{'tradeTime': '2025-05-12', 'openPrice': 2.0498, 'highPrice': 2.102, 'lowPrice': 2.0397, 'lastPrice': 2.0755, 'priceChange': 0.0373, 'percentChange': 0.018300461191, 'volume': 26167, 'openInterest': 43942}"
05/09/2025,2.0295,2.0525,2.0194,2.0382,+0.0219,+1.09%,"27,269","42,128","{'tradeTime': '2025-05-09', 'openPrice': 2.0295, 'highPrice': 2.0525, 'lowPrice': 2.0194, 'lastPrice': 2.0382, 'priceChange': 0.0219, 'percentChange': 0.010861478947, 'volume': 27269, 'openInterest': 42128}"
05/08/2025,1.9572,2.0308,1.9572,2.0163,+0.0504,+2.56%,"27,078","41,742","{'tradeTime': '2025-05-08', 'openPrice': 1.9572, 'highPrice': 2.0308, 'lowPrice': 1.9572, 'lastPrice': 2.0163, 'priceChange': 0.0504, 'percentChange': 0.025637112773, 'volume': 27078, 'openInterest': 41742}"
05/07/2025,2.0054,2.0221,1.9600,1.9659,-0.0332,-1.66%,"21,968","39,752","{'tradeTime': '2025-05-07', 'openPrice': 2.0054, 'highPrice': 2.0221, 'lowPrice': 1.96, 'lastPrice': 1.9659, 'priceChange': -0.0332, 'percentChange': -0.016607473363, 'volume': 21968, 'openInterest': 39752}"
05/06/2025,1.9663,2.0182,1.9647,1.9991,+0.0355,+1.81%,"18,178","39,062","{'tradeTime': '2025-05-06', 'openPrice': 1.9663, 'highPrice': 2.0182, 'lowPrice': 1.9647, 'lastPrice': 1.9991, 'priceChange': 0.0355, 'percentChange': 0.018079038501, 'volume': 18178, 'openInterest': 39062}"
05/05/2025,1.9557,1.9768,1.9251,1.9636,-0.0186,-0.94%,"16,646","39,989","{'tradeTime': '2025-05-05', 'openPrice': 1.9557, 'highPrice': 1.9768, 'lowPrice': 1.9251, 'lastPrice': 1.9636, 'priceChange': -0.0186, 'percentChange': -0.009383513268, 'volume': 16646, 'openInterest': 39989}"
05/02/2025,1.9935,2.0156,1.9667,1.9822,-0.0200,-1.00%,"17,730","40,548","{'tradeTime': '2025-05-02', 'openPrice': 1.9935, 'highPrice': 2.0156, 'lowPrice': 1.9667, 'lastPrice': 1.9822, 'priceChange': -0.02, 'percentChange': -0.009989012087, 'volume': 17730, 'openInterest': 40548}"
05/01/2025,1.9844,2.0102,1.9487,2.0022,+0.0143,+0.72%,"24,970","40,792","{'tradeTime': '2025-05-01', 'openPrice': 1.9844, 'highPrice': 2.0102, 'lowPrice': 1.9487, 'lastPrice': 2.0022, 'priceChange': 0.0143, 'percentChange': 0.007193520801, 'volume': 24970, 'openInterest': 40792}"
04/30/2025,2.0394,2.0434,1.9836,1.9879,-0.0568,-2.78%,"21,032","40,740","{'tradeTime': '2025-04-30', 'openPrice': 2.0394, 'highPrice': 2.0434, 'lowPrice': 1.9836, 'lastPrice': 1.9879, 'priceChange': -0.0568, 'percentChange': -0.027779136304, 'volume': 21032, 'openInterest': 40740}"
04/29/2025,2.0837,2.0843,2.0365,2.0447,-0.0327,-1.57%,"16,994","41,613","{'tradeTime': '2025-04-29', 'openPrice': 2.0837, 'highPrice': 2.0843, 'lowPrice': 2.0365, 'lastPrice': 2.0447, 'priceChange': -0.0327, 'percentChange': -0.015740829884, 'volume': 16994, 'openInterest': 41613}"
04/28/2025,2.0952,2.1087,2.0687,2.0774,-0.0149,-0.71%,"14,488","41,312","{'tradeTime': '2025-04-28', 'openPrice': 2.0952, 'highPrice': 2.1087, 'lowPrice': 2.0687, 'lastPrice': 2.0774, 'priceChange': -0.0149, 'percentChange': -0.007121349711, 'volume': 14488, 'openInterest': 41312}"
04/25/2025,2.0875,2.1020,2.0669,2.0923,+0.0097,+0.47%,"17,090","40,754","{'tradeTime': '2025-04-25', 'openPrice': 2.0875, 'highPrice': 2.102, 'lowPrice': 2.0669, 'lastPrice': 2.0923, 'priceChange': 0.0097, 'percentChange': 0.004657639489, 'volume': 17090, 'openInterest': 40754}"
04/24/2025,2.0624,2.0866,2.0595,2.0826,+0.0178,+0.86%,"13,121","39,473","{'tradeTime': '2025-04-24', 'openPrice': 2.0624, 'highPrice': 2.0866, 'lowPrice': 2.0595, 'lastPrice': 2.0826, 'priceChange': 0.0178, 'percentChange': 0.008620689655, 'volume': 13121, 'openInterest': 39473}"
04/23/2025,2.0952,2.1174,2.0409,2.0648,-0.0216,-1.04%,"12,947","37,701","{'tradeTime': '2025-04-23', 'openPrice': 2.0952, 'highPrice': 2.1174, 'lowPrice': 2.0409, 'lastPrice': 2.0648, 'priceChange': -0.0216, 'percentChange': -0.010352760736, 'volume': 12947, 'openInterest': 37701}"
04/22/2025,2.0648,2.0991,2.0640,2.0864,+0.0324,+1.58%,"12,685","37,431","{'tradeTime': '2025-04-22', 'openPrice': 2.0648, 'highPrice': 2.0991, 'lowPrice': 2.064, 'lastPrice': 2.0864, 'priceChange': 0.0324, 'percentChange': 0.015774099318, 'volume': 12685, 'openInterest': 37431}"
04/21/2025,2.0930,2.0930,2.0438,2.0540,-0.0440,-2.10%,"7,901","36,596","{'tradeTime': '2025-04-21', 'openPrice': 2.093, 'highPrice': 2.093, 'lowPrice': 2.0438, 'lastPrice': 2.054, 'priceChange': -0.044, 'percentChange': -0.020972354623, 'volume': 7901, 'openInterest': 36596}"
04/17/2025,2.0611,2.1082,2.0562,2.0980,+0.0450,+2.19%,"12,581","36,806","{'tradeTime': '2025-04-17', 'openPrice': 2.0611, 'highPrice': 2.1082, 'lowPrice': 2.0562, 'lastPrice': 2.098, 'priceChange': 0.045, 'percentChange': 0.021919142718, 'volume': 12581, 'openInterest': 36806}"
04/16/2025,2.0333,2.0618,2.0083,2.0530,+0.0269,+1.33%,"10,308","35,603","{'tradeTime': '2025-04-16', 'openPrice': 2.0333, 'highPrice': 2.0618, 'lowPrice': 2.0083, 'lastPrice': 2.053, 'priceChange': 0.0269, 'percentChange': 0.013276738562, 'volume': 10308, 'openInterest': 35603}"
04/15/2025,2.0340,2.0502,2.0191,2.0261,-0.0094,-0.46%,"10,482","34,027","{'tradeTime': '2025-04-15', 'openPrice': 2.034, 'highPrice': 2.0502, 'lowPrice': 2.0191, 'lastPrice': 2.0261, 'priceChange': -0.0094, 'percentChange': -0.004618029968, 'volume': 10482, 'openInterest': 34027}"
04/14/2025,2.0299,2.0550,2.0151,2.0355,+0.0175,+0.87%,"10,827","32,998","{'tradeTime': '2025-04-14', 'openPrice': 2.0299, 'highPrice': 2.055, 'lowPrice': 2.0151, 'lastPrice': 2.0355, 'priceChange': 0.0175, 'percentChange': 0.008671952428, 'volume': 10827, 'openInterest': 32998}"
04/11/2025,2.0027,2.0268,1.9819,2.0180,+0.0197,+0.99%,"12,592","31,227","{'tradeTime': '2025-04-11', 'openPrice': 2.0027, 'highPrice': 2.0268, 'lowPrice': 1.9819, 'lastPrice': 2.018, 'priceChange': 0.0197, 'percentChange': 0.009858379623, 'volume': 12592, 'openInterest': 31227}"
04/10/2025,2.0694,2.0706,1.9745,1.9983,-0.0596,-2.90%,"16,835","29,287","{'tradeTime': '2025-04-10', 'openPrice': 2.0694, 'highPrice': 2.0706, 'lowPrice': 1.9745, 'lastPrice': 1.9983, 'priceChange': -0.0596, 'percentChange': -0.028961562758, 'volume': 16835, 'openInterest': 29287}"
04/09/2025,1.9627,2.0731,1.8851,2.0579,+0.0665,+3.34%,"29,079","27,671","{'tradeTime': '2025-04-09', 'openPrice': 1.9627, 'highPrice': 2.0731, 'lowPrice': 1.8851, 'lastPrice': 2.0579, 'priceChange': 0.0665, 'percentChange': 0.033393592448, 'volume': 29079, 'openInterest': 27671}"
04/08/2025,2.0292,2.0480,1.9566,1.9914,-0.0281,-1.39%,"18,084","26,143","{'tradeTime': '2025-04-08', 'openPrice': 2.0292, 'highPrice': 2.048, 'lowPrice': 1.9566, 'lastPrice': 1.9914, 'priceChange': -0.0281, 'percentChange': -0.013914335231, 'volume': 18084, 'openInterest': 26143}"
04/07/2025,2.0141,2.0912,1.9686,2.0195,-0.0156,-0.77%,"20,094","25,683","{'tradeTime': '2025-04-07', 'openPrice': 2.0141, 'highPrice': 2.0912, 'lowPrice': 1.9686, 'lastPrice': 2.0195, 'priceChange': -0.0156, 'percentChange': -0.007665470984, 'volume': 20094, 'openInterest': 25683}"
04/04/2025,2.1358,2.1447,2.0011,2.0351,-0.1133,-5.27%,"18,124","27,381","{'tradeTime': '2025-04-04', 'openPrice': 2.1358, 'highPrice': 2.1447, 'lowPrice': 2.0011, 'lastPrice': 2.0351, 'priceChange': -0.1133, 'percentChange': -0.052736920499, 'volume': 18124, 'openInterest': 27381}"
04/03/2025,2.2351,2.2352,2.1268,2.1484,-0.1331,-5.83%,"23,366","26,554","{'tradeTime': '2025-04-03', 'openPrice': 2.2351, 'highPrice': 2.2352, 'lowPrice': 2.1268, 'lastPrice': 2.1484, 'priceChange': -0.1331, 'percentChange': -0.058338812185, 'volume': 23366, 'openInterest': 26554}"
04/02/2025,2.2618,2.2936,2.2464,2.2815,+0.0242,+1.07%,"14,028","23,800","{'tradeTime': '2025-04-02', 'openPrice': 2.2618, 'highPrice': 2.2936, 'lowPrice': 2.2464, 'lastPrice': 2.2815, 'priceChange': 0.0242, 'percentChange': 0.010720772604, 'volume': 14028, 'openInterest': 23800}"
04/01/2025,2.2549,2.2674,2.2473,2.2573,+0.0030,+0.13%,"9,826","23,845","{'tradeTime': '2025-04-01', 'openPrice': 2.2549, 'highPrice': 2.2674, 'lowPrice': 2.2473, 'lastPrice': 2.2573, 'priceChange': 0.003, 'percentChange': 0.001330790046, 'volume': 9826, 'openInterest': 23845}"
03/31/2025,2.2133,2.2603,2.1972,2.2543,+0.0491,+2.23%,"8,134","23,649","{'tradeTime': '2025-03-31', 'openPrice': 2.2133, 'highPrice': 2.2603, 'lowPrice': 2.1972, 'lastPrice': 2.2543, 'priceChange': 0.0491, 'percentChange': 0.022265554145, 'volume': 8134, 'openInterest': 23649}"
03/28/2025,2.2212,2.2271,2.1974,2.2052,-0.0201,-0.90%,"6,249","23,040","{'tradeTime': '2025-03-28', 'openPrice': 2.2212, 'highPrice': 2.2271, 'lowPrice': 2.1974, 'lastPrice': 2.2052, 'priceChange': -0.0201, 'percentChange': -0.009032490001, 'volume': 6249, 'openInterest': 23040}"
03/27/2025,2.2172,2.2258,2.2032,2.2253,+0.0090,+0.41%,"5,102","22,604","{'tradeTime': '2025-03-27', 'openPrice': 2.2172, 'highPrice': 2.2258, 'lowPrice': 2.2032, 'lastPrice': 2.2253, 'priceChange': 0.009, 'percentChange': 0.004060822091, 'volume': 5102, 'openInterest': 22604}"
03/26/2025,2.2024,2.2273,2.2006,2.2163,+0.0145,+0.66%,"8,461","22,464","{'tradeTime': '2025-03-26', 'openPrice': 2.2024, 'highPrice': 2.2273, 'lowPrice': 2.2006, 'lastPrice': 2.2163, 'priceChange': 0.0145, 'percentChange': 0.006585520937, 'volume': 8461, 'openInterest': 22464}"
03/25/2025,2.1929,2.2115,2.1814,2.2018,+0.0134,+0.61%,"7,364","21,791","{'tradeTime': '2025-03-25', 'openPrice': 2.1929, 'highPrice': 2.2115, 'lowPrice': 2.1814, 'lastPrice': 2.2018, 'priceChange': 0.0134, 'percentChange': 0.006123195028, 'volume': 7364, 'openInterest': 21791}"
03/24/2025,2.1807,2.1957,2.1712,2.1884,+0.0114,+0.52%,"6,595","21,290","{'tradeTime': '2025-03-24', 'openPrice': 2.1807, 'highPrice': 2.1957, 'lowPrice': 2.1712, 'lastPrice': 2.1884, 'priceChange': 0.0114, 'percentChange': 0.005236564079, 'volume': 6595, 'openInterest': 21290}"
03/21/2025,2.1838,2.1861,2.1621,2.1770,+0.0015,+0.07%,"3,706","20,752","{'tradeTime': '2025-03-21', 'openPrice': 2.1838, 'highPrice': 2.1861, 'lowPrice': 2.1621, 'lastPrice': 2.177, 'priceChange': 0.0015, 'percentChange': 0.000689496667, 'volume': 3706, 'openInterest': 20752}"
03/20/2025,2.1563,2.1824,2.1387,2.1755,+0.0224,+1.04%,"3,054","20,498","{'tradeTime': '2025-03-20', 'openPrice': 2.1563, 'highPrice': 2.1824, 'lowPrice': 2.1387, 'lastPrice': 2.1755, 'priceChange': 0.0224, 'percentChange': 0.010403604106, 'volume': 3054, 'openInterest': 20498}"
03/19/2025,2.1355,2.1626,2.1234,2.1531,+0.0166,+0.78%,"5,579","20,706","{'tradeTime': '2025-03-19', 'openPrice': 2.1355, 'highPrice': 2.1626, 'lowPrice': 2.1234, 'lastPrice': 2.1531, 'priceChange': 0.0166, 'percentChange': 0.007769716827, 'volume': 5579, 'openInterest': 20706}"
03/18/2025,2.1407,2.1710,2.1270,2.1365,-0.0074,-0.35%,"6,871","20,058","{'tradeTime': '2025-03-18', 'openPrice': 2.1407, 'highPrice': 2.171, 'lowPrice': 2.127, 'lastPrice': 2.1365, 'priceChange': -0.0074, 'percentChange': -0.003451653529, 'volume': 6871, 'openInterest': 20058}"
03/17/2025,2.1272,2.1532,2.1269,2.1439,+0.0239,+1.13%,"7,811","20,543","{'tradeTime': '2025-03-17', 'openPrice': 2.1272, 'highPrice': 2.1532, 'lowPrice': 2.1269, 'lastPrice': 2.1439, 'priceChange': 0.0239, 'percentChange': 0.011273584906, 'volume': 7811, 'openInterest': 20543}"
03/14/2025,2.1142,2.1315,2.1045,2.1200,+0.0049,+0.23%,"9,200","21,034","{'tradeTime': '2025-03-14', 'openPrice': 2.1142, 'highPrice': 2.1315, 'lowPrice': 2.1045, 'lastPrice': 2.12, 'priceChange': 0.0049, 'percentChange': 0.002316675334, 'volume': 9200, 'openInterest': 21034}"
03/13/2025,2.1512,2.1552,2.1077,2.1151,-0.0336,-1.56%,"8,176","21,784","{'tradeTime': '2025-03-13', 'openPrice': 2.1512, 'highPrice': 2.1552, 'lowPrice': 2.1077, 'lastPrice': 2.1151, 'priceChange': -0.0336, 'percentChange': -0.015637362126, 'volume': 8176, 'openInterest': 21784}"
03/12/2025,2.1282,2.1522,2.1195,2.1487,+0.0281,+1.33%,"5,822","22,621","{'tradeTime': '2025-03-12', 'openPrice': 2.1282, 'highPrice': 2.1522, 'lowPrice': 2.1195, 'lastPrice': 2.1487, 'priceChange': 0.0281, 'percentChange': 0.013250966708, 'volume': 5822, 'openInterest': 22621}"
03/11/2025,2.1102,2.1371,2.0953,2.1206,+0.0103,+0.49%,"7,081","23,079","{'tradeTime': '2025-03-11', 'openPrice': 2.1102, 'highPrice': 2.1371, 'lowPrice': 2.0953, 'lastPrice': 2.1206, 'priceChange': 0.0103, 'percentChange': 0.004880822632, 'volume': 7081, 'openInterest': 23079}"
03/10/2025,2.1313,2.1552,2.1046,2.1103,-0.0297,-1.39%,"5,605","22,620","{'tradeTime': '2025-03-10', 'openPrice': 2.1313, 'highPrice': 2.1552, 'lowPrice': 2.1046, 'lastPrice': 2.1103, 'priceChange': -0.0297, 'percentChange': -0.013878504673, 'volume': 5605, 'openInterest': 22620}"
03/07/2025,2.1213,2.1726,2.1170,2.1400,+0.0153,+0.72%,"7,145","22,345","{'tradeTime': '2025-03-07', 'openPrice': 2.1213, 'highPrice': 2.1726, 'lowPrice': 2.117, 'lastPrice': 2.14, 'priceChange': 0.0153, 'percentChange': 0.007201016614, 'volume': 7145, 'openInterest': 22345}"
03/06/2025,2.1294,2.1437,2.1087,2.1247,-0.0054,-0.25%,"11,409","22,396","{'tradeTime': '2025-03-06', 'openPrice': 2.1294, 'highPrice': 2.1437, 'lowPrice': 2.1087, 'lastPrice': 2.1247, 'priceChange': -0.0054, 'percentChange': -0.002535092249, 'volume': 11409, 'openInterest': 22396}"
03/05/2025,2.1652,2.1664,2.0983,2.1301,-0.0399,-1.84%,"12,978","21,658","{'tradeTime': '2025-03-05', 'openPrice': 2.1652, 'highPrice': 2.1664, 'lowPrice': 2.0983, 'lastPrice': 2.1301, 'priceChange': -0.0399, 'percentChange': -0.018387096774, 'volume': 12978, 'openInterest': 21658}"
03/04/2025,2.1777,2.1807,2.1420,2.1700,-0.0042,-0.19%,"7,902","19,801","{'tradeTime': '2025-03-04', 'openPrice': 2.1777, 'highPrice': 2.1807, 'lowPrice': 2.142, 'lastPrice': 2.17, 'priceChange': -0.0042, 'percentChange': -0.00193174501, 'volume': 7902, 'openInterest': 19801}"
03/03/2025,2.2284,2.2304,2.1647,2.1742,-0.0355,-1.61%,"6,457","19,722","{'tradeTime': '2025-03-03', 'openPrice': 2.2284, 'highPrice': 2.2304, 'lowPrice': 2.1647, 'lastPrice': 2.1742, 'priceChange': -0.0355, 'percentChange': -0.016065529257, 'volume': 6457, 'openInterest': 19722}"
02/28/2025,2.2320,2.2329,2.2028,2.2097,-0.0243,-1.09%,"3,290","20,363","{'tradeTime': '2025-02-28', 'openPrice': 2.232, 'highPrice': 2.2329, 'lowPrice': 2.2028, 'lastPrice': 2.2097, 'priceChange': -0.0243, 'percentChange': -0.010877350045, 'volume': 3290, 'openInterest': 20363}"
02/27/2025,2.1956,2.2367,2.1921,2.2340,+0.0420,+1.92%,"7,158","20,257","{'tradeTime': '2025-02-27', 'openPrice': 2.1956, 'highPrice': 2.2367, 'lowPrice': 2.1921, 'lastPrice': 2.234, 'priceChange': 0.042, 'percentChange': 0.019160583942, 'volume': 7158, 'openInterest': 20257}"
02/26/2025,2.2189,2.2224,2.1786,2.1920,-0.0260,-1.17%,"6,789","19,823","{'tradeTime': '2025-02-26', 'openPrice': 2.2189, 'highPrice': 2.2224, 'lowPrice': 2.1786, 'lastPrice': 2.192, 'priceChange': -0.026, 'percentChange': -0.011722272317, 'volume': 6789, 'openInterest': 19823}"
02/25/2025,2.2758,2.2844,2.2101,2.2180,-0.0462,-2.04%,"5,026","19,581","{'tradeTime': '2025-02-25', 'openPrice': 2.2758, 'highPrice': 2.2844, 'lowPrice': 2.2101, 'lastPrice': 2.218, 'priceChange': -0.0462, 'percentChange': -0.020404557901, 'volume': 5026, 'openInterest': 19581}"
02/24/2025,2.2707,2.2759,2.2609,2.2642,-0.0052,-0.23%,"4,580","19,891","{'tradeTime': '2025-02-24', 'openPrice': 2.2707, 'highPrice': 2.2759, 'lowPrice': 2.2609, 'lastPrice': 2.2642, 'priceChange': -0.0052, 'percentChange': -0.002291354543, 'volume': 4580, 'openInterest': 19891}"
02/21/2025,2.3251,2.3296,2.2656,2.2694,-0.0536,-2.31%,"4,316","19,689","{'tradeTime': '2025-02-21', 'openPrice': 2.3251, 'highPrice': 2.3296, 'lowPrice': 2.2656, 'lastPrice': 2.2694, 'priceChange': -0.0536, 'percentChange': -0.023073611709, 'volume': 4316, 'openInterest': 19689}"
02/20/2025,2.3085,2.3363,2.3006,2.3230,+0.0151,+0.65%,"7,899","19,329","{'tradeTime': '2025-02-20', 'openPrice': 2.3085, 'highPrice': 2.3363, 'lowPrice': 2.3006, 'lastPrice': 2.323, 'priceChange': 0.0151, 'percentChange': 0.006542744486, 'volume': 7899, 'openInterest': 19329}"
02/19/2025,2.2958,2.3212,2.2945,2.3079,+0.0115,+0.50%,"5,244","17,422","{'tradeTime': '2025-02-19', 'openPrice': 2.2958, 'highPrice': 2.3212, 'lowPrice': 2.2945, 'lastPrice': 2.3079, 'priceChange': 0.0115, 'percentChange': 0.005007838356, 'volume': 5244, 'openInterest': 17422}"
